regime,case_type,subset_seed,graph_id,edge_id,src,dst,w_true,w_hat_2stage,w_hat_spoplus,abs_err_2stage,abs_err_spoplus,rank_err_2stage,rank_err_spoplus,in_opt,in_2stage,in_spoplus,in_any_selected,in_2stage_symdiff,in_spoplus_symdiff,utility,recipient_cPRA
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,93,28,4,21.409099578857422,14.516278060891343,18.867169886454946,6.892821517966079,2.5419296924024763,9,160,False,False,False,False,False,False,0.8799999952316284,0.648888349533081
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,94,28,14,0.6565999984741211,2.334122532796638,3.620407764755275,1.677522534322517,2.9638077662811537,143,152,False,False,False,False,False,False,0.23000000417232513,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,95,28,23,4.103799819946289,8.38681369453184,10.115515510376616,4.283013874585551,6.011715690430327,50,28,False,False,False,False,False,False,0.38999998569488525,0.5145075917243958
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,96,28,24,0.12460000067949295,0.6089015056389608,0.9444541612582673,0.4843015049594679,0.8198541605787744,180,186,False,False,False,False,False,False,0.05999999865889549,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,97,28,26,7.274199962615967,11.410712586676263,12.830541724243151,4.1365126240602965,5.556341761627184,56,77,False,False,False,False,False,False,0.38999998569488525,0.8657912015914917
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,98,28,33,7.722300052642822,10.685334456711027,13.173627270215519,2.963034404068205,5.451327217572697,69,84,False,False,False,False,False,False,0.5400000214576721,0.6046857833862305
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,99,28,40,8.918600082397461,9.032039057019626,14.009403479956783,0.11343897462216468,5.090803397559322,194,98,False,False,False,False,False,False,0.8899999856948853,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,100,28,43,11.816200256347656,12.529830915035637,15.426341896914906,0.7136306586879808,3.6101416405672495,174,144,False,False,False,False,False,False,0.6299999952316284,0.7128559947013855
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,101,28,45,4.435999870300293,6.799400467649177,10.546405299152502,2.3634005973488836,6.110405428852209,110,9,False,False,False,False,False,False,0.6700000166893005,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,102,28,48,0.6161999702453613,2.232638891815105,3.462998649919747,1.6164389215697437,2.846798679674386,146,153,False,False,False,False,False,False,0.2199999988079071,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,103,28,49,3.856800079345703,7.8669728343805705,9.847647310187497,4.010172755034867,5.990847230841794,57,31,False,False,False,False,False,False,0.41999998688697815,0.4187503755092621
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,104,29,3,7.435299873352051,8.423137513575082,13.064949260059082,0.9878376402230309,5.629649386707031,165,69,False,False,False,False,False,False,0.8299999833106995,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,105,29,4,16.40690040588379,13.501441953520668,17.293079207215133,2.9054584523631206,0.8861788013313436,71,185,False,False,False,False,False,False,0.7799999713897705,0.648888349533081
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,106,29,24,4.002099990844727,6.494949393482249,10.074177720088185,2.492849402637522,6.072077729243459,100,17,False,False,False,False,False,False,0.6399999856948853,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,107,29,30,5.7210001945495605,7.698511976109352,11.751426320602212,1.9775117815597918,6.030426126052651,129,22,False,False,False,False,False,False,0.7300000190734863,0.03371343016624451
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,108,29,32,3.231600046157837,8.285156923212783,9.029871889303344,5.053556877054946,5.798271843145507,24,60,False,False,False,False,False,False,0.23999999463558197,0.6795370578765869
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,109,29,49,11.253100395202637,11.317414813084762,15.199554399902645,0.06431441788212489,3.9464540047000085,197,136,False,False,False,False,False,False,0.7599999904632568,0.4187503755092621
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,110,30,23,7.372499942779541,10.213518324865468,12.948878170069717,2.8410183820859274,5.576378227290176,73,73,False,False,False,False,False,False,0.5699999928474426,0.5145075917243958
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,111,30,34,5.686699867248535,11.059149469270253,11.586809557465372,5.372449602021717,5.900109690216837,20,49,True,True,True,True,False,False,0.25,0.9900000095367432
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,112,30,47,10.485099792480469,11.885987128804825,14.78197148954829,1.400887336324356,4.296871697067822,150,124,False,False,False,False,False,False,0.6200000047683716,0.6498504877090454
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,113,31,30,1.2372000217437744,3.6391684539606186,5.455065010989363,2.401968432216844,4.217864989245588,108,126,False,False,False,False,False,False,0.33000001311302185,0.03371343016624451
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,114,32,3,1.5109000205993652,3.9578597299448726,6.138951960219588,2.4469597093455073,4.628051939620223,104,115,False,False,False,False,False,False,0.38999998569488525,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,115,32,7,8.14900016784668,8.72758858774201,13.537176839123399,0.5785884198953308,5.388176671276719,177,85,False,False,False,False,False,False,0.8600000143051147,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,116,32,12,21.440500259399414,15.65671566855487,18.830457134818282,5.783784590844544,2.610043124581132,15,159,False,False,False,False,False,False,0.7200000286102295,0.9700000286102295
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,117,32,14,6.988800048828125,8.220170534056672,12.750131499503492,1.2313704852285472,5.7613314506753674,158,63,False,False,False,False,False,False,0.8100000023841858,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,118,32,21,11.601099967956543,13.479353180100823,15.284505738438364,1.8782532121442799,3.683405770481821,136,140,False,False,False,False,False,False,0.47999998927116394,1.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,119,32,24,1.579699993133545,4.059343522148733,6.296361309612849,2.4796435290151884,4.716661316479304,101,111,False,False,False,False,False,False,0.4000000059604645,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,120,32,30,5.019599914550781,7.29257741218322,11.1217898612601,2.2729774976324384,6.102189946709318,115,10,False,False,False,False,False,False,0.6899999976158142,0.03371343016624451
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,121,32,48,5.779300212860107,7.61126899061213,11.805677279605792,1.8319687777520226,6.026377066745685,138,24,False,False,False,False,False,False,0.75,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,122,33,23,3.6958999633789062,8.082363225254225,9.643288869543232,4.386463261875319,5.947388906164326,48,44,False,False,False,False,False,False,0.36000001430511475,0.5145075917243958
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,123,33,47,1.2258000373840332,5.796971883387306,5.33742958376845,4.571171846003272,4.111629546384417,43,131,False,False,False,False,False,False,0.019999999552965164,0.6498504877090454
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,124,34,4,11.749300003051758,12.283639471520894,15.404171705650665,0.5343394684691365,3.654871702598907,179,142,False,False,False,False,False,False,0.6600000262260437,0.648888349533081
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,125,34,47,1.9961999654769897,6.913291291489276,7.06892885008889,4.917091326012287,5.0727288846119,29,100,False,False,False,False,False,False,0.12999999523162842,0.6498504877090454
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,126,35,30,7.593699932098389,8.61186398883151,13.168107181333296,1.0181640567331218,5.574407249234907,163,75,False,False,False,False,False,False,0.8199999928474426,0.03371343016624451
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,127,35,39,22.879199981689453,15.66304627614589,19.233888939703498,7.216153705543563,3.6453110419859556,7,143,False,False,False,False,False,False,0.7799999713897705,0.8999999761581421
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,128,36,4,1.832800030708313,6.702041939538476,6.74667461173583,4.869241908830163,4.913874581027517,32,104,False,False,False,False,False,False,0.10999999940395355,0.648888349533081
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,129,36,23,3.3203999996185303,7.777912453531953,9.171061759594382,4.457512453913423,5.850661759975852,46,54,False,False,False,False,False,False,0.33000001311302185,0.5145075917243958
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,130,36,30,9.65820026397705,9.423732511794464,14.427379161786584,0.23446775218258686,4.7691788978095335,192,109,False,False,False,False,False,False,0.8999999761581421,0.03371343016624451
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,131,36,37,21.162200927734375,15.641312903162612,18.750335967085004,5.520888024571763,2.411864960649371,19,162,False,False,False,False,False,False,0.7099999785423279,0.9800000190734863
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,132,36,39,13.74269962310791,13.734858156053056,16.2431173997326,0.007841467054854334,2.5004177766246904,199,161,False,False,False,False,False,False,0.5899999737739563,0.8999999761581421
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,133,37,4,20.856399536132812,14.41479457113214,18.70976100617715,6.441604965000673,2.1466385299556627,11,167,True,True,True,True,False,False,0.8700000047683716,0.648888349533081
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,134,37,23,17.924299240112305,13.359509531847388,17.828558149836017,4.564789708264916,0.09574109027628808,44,199,False,False,False,False,False,False,0.8799999952316284,0.5145075917243958
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,135,38,3,8.655599594116211,8.93055556726042,13.851994599678989,0.27495597314420905,5.196395005562778,188,96,False,False,False,False,False,False,0.8799999952316284,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,136,38,14,8.14900016784668,8.72758858774201,13.537176839123399,0.5785884198953308,5.388176671276719,178,86,False,False,False,False,False,False,0.8600000143051147,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,137,38,33,3.6322999000549316,8.35121177269206,9.55321927090251,4.718911872637129,5.920919370847578,39,46,False,False,False,False,False,False,0.3100000023841858,0.6046857833862305
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,138,38,40,1.1970000267028809,3.4504419787041907,5.351907089715149,2.25344195200131,4.154907063012268,117,128,False,False,False,False,False,False,0.3400000035762787,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,139,38,45,1.25600004196167,3.551925468463396,5.509315969992943,2.295925426501726,4.253315928031273,114,125,False,False,False,False,False,False,0.3499999940395355,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,140,38,48,4.906599998474121,7.103850936926792,11.018631939985886,2.1972509384526706,6.1120319415117645,120,8,False,False,False,False,False,False,0.699999988079071,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,141,38,49,9.447199821472168,10.708513269640218,14.255100180004945,1.2613134481680497,4.807900358532777,156,107,False,False,False,False,False,False,0.699999988079071,0.4187503755092621
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,142,39,47,1.8365999460220337,6.710324160748538,6.7541108549755675,4.873724214726504,4.917510908953534,31,103,False,False,False,False,False,False,0.10999999940395355,0.6498504877090454
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,143,40,14,0.22360000014305115,1.0148358805371833,1.5740903274032123,0.7912358803941322,1.3504903272601612,170,177,False,False,False,False,False,False,0.10000000149011612,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,144,41,30,0.21529999375343323,1.102078639200914,1.5198390165630313,0.8867786454474809,1.304539022809598,168,179,False,False,False,False,False,False,0.07999999821186066,0.03371343016624451
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,145,41,35,5.9679999351501465,11.246714288285718,11.821507088518617,5.278714353135571,5.85350715336847,21,53,False,False,False,False,False,False,0.25999999046325684,1.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,146,42,30,0.7716000080108643,2.7258159875714765,4.038383446585078,1.9542159795606122,3.2667834385742136,131,146,True,False,False,True,True,True,0.23999999463558197,0.03371343016624451
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,147,42,47,3.2927000522613525,8.232577868137566,9.115246170162086,4.939877815876214,5.822546117900734,27,55,False,False,False,False,False,False,0.25999999046325684,0.6498504877090454
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,148,43,3,2.5850000381469727,5.277146306593163,8.185269280292784,2.6921462684461908,5.600269242145812,81,70,False,False,False,False,False,False,0.5199999809265137,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,149,43,7,8.918600082397461,9.032039057019626,14.009403479956783,0.11343897462216468,5.090803397559322,195,99,False,False,False,False,False,False,0.8899999856948853,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,150,43,14,0.038600001484155655,0.20296716854632027,0.3148180537527558,0.16436716706216462,0.27621805226860013,193,198,False,False,False,False,False,False,0.019999999552965164,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,151,43,20,5.416299819946289,10.659546933354303,11.360606771031575,5.243247113408014,5.944306951085286,22,45,False,False,False,False,False,False,0.27000001072883606,0.9200000166893005
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,152,43,23,5.194699764251709,9.097199030180244,11.217379079667577,3.902499265928535,6.022679315415868,58,25,False,False,False,False,False,False,0.46000000834465027,0.5145075917243958
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,153,43,24,8.399100303649902,8.829072077501216,13.694585719401193,0.4299717738513138,5.2954854157512905,182,89,False,False,False,False,False,False,0.8700000047683716,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,154,43,26,4.954100131988525,10.192909802231835,10.941633753563217,5.23880967024331,5.987533621574691,23,32,False,False,False,False,False,False,0.27000001072883606,0.8657912015914917
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,155,43,30,2.5539000034332275,5.364389292090386,8.131018321289202,2.810489288657158,5.577118317855975,76,72,False,False,False,False,False,False,0.5,0.03371343016624451
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,156,43,45,0.05889999866485596,0.3044507528194804,0.47222708062913366,0.24555075415462446,0.4133270819642777,191,196,False,False,False,False,False,False,0.029999999329447746,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,157,44,7,0.3073999881744385,1.3192865766482909,2.046317320073196,1.0118865884738524,1.7389173318987576,164,173,False,False,False,False,False,False,0.12999999523162842,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,158,44,45,1.7235000133514404,4.262310501667144,6.611179070168438,2.538810488315703,4.887679056816998,96,105,False,False,False,False,False,False,0.41999998688697815,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,159,44,48,0.12460000067949295,0.6089015056389608,0.9444541612582673,0.4843015049594679,0.8198541605787744,181,187,False,False,False,False,False,False,0.05999999865889549,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,160,44,49,8.133700370788574,10.201095215954881,13.468054840385038,2.067394845166307,5.334354469596464,124,87,True,True,True,True,False,False,0.6499999761581421,0.4187503755092621
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,161,45,21,4.906599998474121,10.637812896063503,10.87705310317865,5.731212897589382,5.970453104704529,16,34,False,True,True,True,True,True,0.20000000298023224,1.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,162,45,30,0.16459999978542328,0.8991114706545937,1.2050209628102755,0.7345114708691705,1.0404209630248522,173,182,False,False,False,False,False,False,0.05999999865889549,0.03371343016624451
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,163,47,7,1.1970000267028809,3.4504419787041907,5.351907089715149,2.25344195200131,4.154907063012268,118,129,False,False,False,False,False,False,0.3400000035762787,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,164,47,10,31.000200271606445,17.23424623297194,21.10864040721783,13.765954038634504,9.891559864388615,2,2,True,True,True,True,False,False,0.8500000238418579,1.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,165,47,23,3.5673000812530518,7.980879433050363,9.48587952014997,4.413579351797312,5.918579438896918,47,47,False,False,False,False,False,False,0.3499999940395355,0.5145075917243958
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,166,47,24,0.8790000081062317,2.841540435259648,4.4074528698174475,1.9625404271534164,3.528452861711216,130,145,False,False,False,False,False,False,0.2800000011920929,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,167,47,30,4.098199844360352,6.683675868738677,10.177335641362399,2.585476024378325,6.079135797002047,94,13,False,False,False,False,False,False,0.6299999952316284,0.03371343016624451
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,168,47,40,5.595399856567383,7.509785500852924,11.648268399327998,1.9143856442855416,6.052868542760615,134,20,False,False,False,False,False,False,0.7400000095367432,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,169,47,45,2.12280011177063,4.769728555352482,7.3982244097883445,2.646928443581852,5.275424298017715,87,91,False,False,False,False,False,False,0.4699999988079071,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,170,47,49,0.6137999892234802,3.7061459169865865,3.3938772668954367,3.0923459277631062,2.7800772776719564,66,155,False,False,False,False,False,False,0.009999999776482582,0.4187503755092621
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,171,48,4,4.503300189971924,9.13764796209432,10.524491256768899,4.634347772122396,6.021191066796975,41,26,False,False,False,False,False,False,0.3499999940395355,0.648888349533081
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,172,48,30,3.197499990463257,5.973290835534929,9.075472541186903,2.775790845071672,5.877972550723646,78,50,False,False,False,False,False,False,0.5600000023841858,0.03371343016624451
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,173,49,3,3.118299961090088,5.784564360278501,8.972314619912689,2.666264399188413,5.854014658822601,86,52,False,False,False,False,False,False,0.5699999928474426,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,174,49,7,3.005500078201294,5.683080870519296,8.814905739634895,2.677580792318002,5.809405661433601,85,58,False,False,False,False,False,False,0.5600000023841858,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,175,49,14,5.416299819946289,7.40830201109372,11.490859519050202,1.9920021911474306,6.074559699103913,126,15,False,False,False,False,False,False,0.7300000190734863,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,176,49,22,21.440500259399414,15.727394232418874,18.827624617860454,5.71310602698054,2.6128756415389596,17,158,True,True,True,True,False,False,0.7099999785423279,0.9900000095367432
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,177,49,30,7.829699993133545,8.713347478590716,13.32551606161109,0.8836474854571712,5.495816068477545,169,82,False,False,False,False,False,False,0.8299999833106995,0.03371343016624451
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,178,49,33,9.815199851989746,11.497202979673979,14.432899250668807,1.6820031276842329,4.617699398679061,140,116,False,False,False,False,False,False,0.6200000047683716,0.6046857833862305
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,179,49,40,0.7412999868392944,2.5370896635373765,3.9352257598685974,1.795789676698082,3.193925773029303,139,147,False,False,False,False,False,False,0.25,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,180,49,48,1.7235000133514404,4.262310501667144,6.611179070168438,2.538810488315703,4.887679056816998,97,106,False,False,False,False,False,False,0.41999998688697815,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,181,50,13,4.214700222015381,10.14579715410344,10.17012822761882,5.931096932088058,5.955428005603439,13,42,True,True,True,True,False,False,0.1599999964237213,0.9900000095367432
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,182,50,47,3.9321999549865723,8.739995921822905,9.902291509781993,4.807795966836332,5.97009155479542,37,35,False,False,False,False,False,False,0.3100000023841858,0.6498504877090454
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,183,51,7,5.416299819946289,7.40830201109372,11.490859519050202,1.9920021911474306,6.074559699103913,127,16,False,False,False,False,False,False,0.7300000190734863,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,184,51,14,6.77400016784668,8.118687044297467,12.592722619225698,1.3446868764507869,5.818722451379019,152,56,False,False,False,False,False,False,0.800000011920929,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,185,51,19,19.556800842285156,15.407541602638313,18.275277747524726,4.1492592396468435,1.2815230947604306,54,180,False,False,False,False,False,False,0.6700000166893005,1.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,186,51,23,12.894399642944336,12.141706444958302,15.939649710040614,0.7526931979860336,3.045250067096278,171,149,True,True,True,True,False,False,0.7599999904632568,0.5145075917243958
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,187,51,30,0.7275999784469604,2.6243324978122713,3.880974566307283,1.8967325193653108,3.1533745878603225,135,148,False,False,False,False,False,False,0.23000000417232513,0.03371343016624451
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,188,51,40,3.4762001037597656,6.089015434445429,9.444542198977008,2.612815330685663,5.968342095217242,93,37,False,False,False,False,False,False,0.6000000238418579,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,189,51,48,1.6505000591278076,4.160827011907939,6.453770189890643,2.5103269527801313,4.803270130762836,99,108,False,False,False,False,False,False,0.4099999964237213,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,190,51,49,5.584199905395508,8.983292129065795,11.579146400589638,3.399092223670287,5.99494649519413,64,29,False,False,False,False,False,False,0.5299999713897705,0.4187503755092621
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,191,52,4,15.116600036621094,13.196991484243053,16.82085256638175,1.9196085523780404,1.7042525297606552,132,174,False,False,False,False,False,False,0.75,0.648888349533081
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,192,52,14,0.10189999639987946,0.5074179402685917,0.7870451637016062,0.4055179438687122,0.6851451673017267,184,190,True,False,False,True,True,True,0.05000000074505806,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,193,52,24,2.12280011177063,4.769728555352482,7.3982244097883445,2.646928443581852,5.275424298017715,88,92,False,False,False,False,False,False,0.4699999988079071,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,194,52,30,8.319899559020996,8.916315062998438,13.640334760397613,0.5964155039774415,5.3204352013766165,176,88,False,False,False,False,False,False,0.8500000238418579,0.03371343016624451
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,195,52,33,7.488999843597412,10.58385036206251,13.01621745170679,3.0948505184650976,5.527217608109378,65,81,False,False,False,False,False,False,0.5299999713897705,0.6046857833862305
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,196,52,45,2.685699939727783,5.378629796352368,8.342678160570578,2.692929856624585,5.656978220842795,80,67,False,True,True,True,True,True,0.5299999713897705,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,197,52,48,0.4002000093460083,1.6237373483705622,2.5185444300220463,1.2235373390245539,2.118344420676038,159,168,False,False,False,False,False,False,0.1599999964237213,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-1040.json,198,52,49,6.551799774169922,9.490710182751132,12.366191740209542,2.9389104085812097,5.81439196603962,70,57,False,False,False,False,False,False,0.5799999833106995,0.4187503755092621
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,0,0,1,5.853700160980225,10.942263667785774,11.3492802131275,5.088563506805549,5.495580052147275,25,54,False,False,False,False,False,False,0.23000000417232513,1.0
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,1,0,8,1.7031999826431274,4.160827011907939,6.453770189890643,2.4576270292648115,4.750570207247516,115,136,False,False,False,False,False,False,0.4099999964237213,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,2,0,45,9.254199981689453,10.528955147362893,13.629843285789262,1.2747551656734402,4.375643304099809,202,152,False,False,False,False,False,False,0.6299999952316284,0.48041605949401855
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,3,1,19,16.852699279785156,14.039309230219983,16.71534497879692,2.8133900495651734,0.13735430098823542,85,271,False,False,False,False,False,False,0.6200000047683716,0.8999999761581421
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,4,1,44,4.84499979019165,8.163501343239753,10.577926982794823,3.318501553048103,5.732927192603173,70,27,False,False,False,False,False,False,0.49000000953674316,0.3706730008125305
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,5,2,7,0.510699987411499,2.7468550673471994,2.9966116460870644,2.2361550799357004,2.4859116586755654,135,220,False,False,False,False,False,False,0.07999999821186066,0.22478562593460083
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,6,2,8,3.2948999404907227,5.784564360278501,8.972314619912689,2.489664419787778,5.677414679421966,111,33,False,False,False,False,False,False,0.5699999928474426,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,7,2,19,3.5536999702453613,9.168097033885969,9.159711454173047,5.614397063640608,5.606011483927686,17,45,False,False,False,False,False,False,0.14000000059604645,0.8999999761581421
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,8,2,22,2.501800060272217,5.074179327074753,7.870451519737195,2.5723792668025363,5.368651459464978,88,69,False,False,False,False,False,False,0.5,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,9,2,31,5.280900001525879,7.103850936926792,11.018631939985886,1.8229509354009128,5.737731938460007,167,23,False,False,False,False,False,False,0.699999988079071,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,10,2,33,15.039199829101562,12.16023361128208,16.155158750339638,2.8789662178194817,1.1159589212380752,79,245,True,True,True,True,False,False,0.7900000214576721,0.48129206895828247
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,11,2,41,8.409299850463867,8.524621003334287,13.222358140336876,0.11532115287042011,4.813058289873009,268,130,False,False,False,False,False,False,0.8399999737739563,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,12,2,43,0.4916999936103821,2.162676280174039,2.936142758817141,1.6709762865636568,2.444442765206759,175,221,False,False,False,False,False,False,0.15000000596046448,0.07439729571342468
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,13,3,26,36.07400131225586,17.23424623297194,21.10864040721783,18.83975507928392,14.965360905038029,1,1,False,False,False,False,False,False,0.8500000238418579,1.0
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,14,3,44,0.817799985408783,4.002674180109486,4.124156558346446,3.1848741947007033,3.3063565729376627,74,189,False,False,False,False,False,False,0.07999999821186066,0.3706730008125305
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,15,4,8,1.9448000192642212,4.46527778363021,6.925997299839494,2.520477764365989,4.981197280575273,107,115,False,False,False,False,False,False,0.4399999976158142,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,16,4,10,0.5392000079154968,2.0296717610743666,3.1481806548064246,1.4904717531588698,2.608980646890928,193,211,False,False,False,False,False,False,0.20000000298023224,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,17,4,13,0.397599995136261,1.6237373483705622,2.5185444300220463,1.2261373532343012,2.1209444348857853,204,227,False,False,False,False,False,False,0.1599999964237213,0.0
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,18,4,16,25.590200424194336,15.773600805731824,19.067985783921724,9.816599618462512,6.522214640272612,8,7,True,True,True,True,False,False,0.7400000095367432,0.9599999785423279
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,19,4,29,3.70989990234375,9.083665664475994,9.349069746292178,5.373765762132244,5.639169843948428,21,39,False,False,False,False,False,False,0.18000000715255737,0.8430346250534058
step2b_poly_d8,weak_borderline_improvement,21,G-116.json,20,4,41,0.4659000039100647,1.8267046303336285,2.833362659693102,1.3608046264235638,2.3674626557830374,200,223,False,False,False,False,False,False,0.18000000715255737,0.0
