topology_id,left_candidate_id,right_candidate_id,shared_vertices,left_type,right_type,left_length,right_length
G-970,G-970:c0022,G-970:c0038,0|1,chain,chain,4,3
G-970,G-970:c0022,G-970:c0039,1,chain,chain,4,3
G-970,G-970:c0022,G-970:c0040,1,chain,chain,4,4
G-970,G-970:c0022,G-970:c0041,1|17,chain,chain,4,3
G-970,G-970:c0022,G-970:c0042,1|17|6,chain,chain,4,4
G-970,G-970:c0022,G-970:c0043,1,chain,chain,4,3
G-970,G-970:c0022,G-970:c0044,1,chain,chain,4,4
G-970,G-970:c0022,G-970:c0045,1,chain,chain,4,4
G-970,G-970:c0022,G-970:c0046,1,chain,chain,4,4
G-970,G-970:c0022,G-970:c0047,1,chain,chain,4,3
G-970,G-970:c0022,G-970:c0048,1,chain,chain,4,3
G-970,G-970:c0022,G-970:c0049,17,chain,chain,4,1
G-970,G-970:c0022,G-970:c0050,17|6,chain,chain,4,2
G-970,G-970:c0022,G-970:c0051,1|17|6,chain,chain,4,3
G-970,G-970:c0022,G-970:c0052,0|1|17|6,chain,chain,4,4
G-970,G-970:c0022,G-970:c0053,1|17|6,chain,chain,4,4
G-970,G-970:c0022,G-970:c0054,1|17|6,chain,chain,4,4
G-970,G-970:c0022,G-970:c0055,1|17|6,chain,chain,4,4
G-970,G-970:c0022,G-970:c0056,1|17|6,chain,chain,4,4
G-970,G-970:c0022,G-970:c0057,1|17|6,chain,chain,4,4
G-970,G-970:c0022,G-970:c0058,17|6,chain,chain,4,3
G-970,G-970:c0022,G-970:c0059,1|17|6,chain,chain,4,4
G-970,G-970:c0022,G-970:c0060,17|6,chain,chain,4,3
G-970,G-970:c0022,G-970:c0061,17|6,chain,chain,4,4
G-970,G-970:c0022,G-970:c0062,17|6,chain,chain,4,3
G-970,G-970:c0022,G-970:c0063,17|6,chain,chain,4,3
G-970,G-970:c0022,G-970:c0066,1,chain,chain,4,3
G-970,G-970:c0022,G-970:c0067,0|1,chain,chain,4,4
G-970,G-970:c0022,G-970:c0068,1,chain,chain,4,4
G-970,G-970:c0022,G-970:c0069,1,chain,chain,4,4
G-970,G-970:c0022,G-970:c0070,1|17,chain,chain,4,4
G-970,G-970:c0022,G-970:c0071,1,chain,chain,4,4
G-970,G-970:c0022,G-970:c0072,1,chain,chain,4,4
G-970,G-970:c0022,G-970:c0073,17,chain,chain,4,3
G-970,G-970:c0022,G-970:c0074,17|6,chain,chain,4,4
G-970,G-970:c0022,G-970:c0081,17,chain,chain,4,3
G-970,G-970:c0022,G-970:c0082,17|6,chain,chain,4,4
G-970,G-970:c0023,G-970:c0024,1|17|21|6,chain,chain,4,4
G-970,G-970:c0023,G-970:c0025,1|17|21|6,chain,chain,4,4
G-970,G-970:c0023,G-970:c0026,1|17|21|6,chain,chain,4,4
G-970,G-970:c0023,G-970:c0027,1|17|21|6,chain,chain,4,4
G-970,G-970:c0023,G-970:c0028,17|21|6,chain,chain,4,3
G-970,G-970:c0023,G-970:c0029,1|17|21|6,chain,chain,4,4
G-970,G-970:c0023,G-970:c0030,17|21|6,chain,chain,4,3
G-970,G-970:c0023,G-970:c0031,17|21|6,chain,chain,4,4
G-970,G-970:c0023,G-970:c0032,17|21|6,chain,chain,4,3
G-970,G-970:c0023,G-970:c0033,17|21|6,chain,chain,4,3
G-970,G-970:c0023,G-970:c0034,21,chain,chain,4,1
G-970,G-970:c0023,G-970:c0035,21,chain,chain,4,1
G-970,G-970:c0023,G-970:c0037,1,chain,chain,4,2
G-970,G-970:c0023,G-970:c0038,1,chain,chain,4,3
G-970,G-970:c0023,G-970:c0039,1|10,chain,chain,4,3
G-970,G-970:c0023,G-970:c0040,1|10,chain,chain,4,4
G-970,G-970:c0023,G-970:c0041,1|17,chain,chain,4,3
G-970,G-970:c0023,G-970:c0042,1|17|6,chain,chain,4,4
G-970,G-970:c0023,G-970:c0043,1,chain,chain,4,3
G-970,G-970:c0023,G-970:c0044,1,chain,chain,4,4
G-970,G-970:c0023,G-970:c0045,1,chain,chain,4,4
G-970,G-970:c0023,G-970:c0046,1,chain,chain,4,4
G-970,G-970:c0023,G-970:c0047,1,chain,chain,4,3
G-970,G-970:c0023,G-970:c0048,1,chain,chain,4,3
G-970,G-970:c0023,G-970:c0049,17,chain,chain,4,1
G-970,G-970:c0023,G-970:c0050,17|6,chain,chain,4,2
G-970,G-970:c0023,G-970:c0051,1|17|6,chain,chain,4,3
G-970,G-970:c0023,G-970:c0052,1|17|6,chain,chain,4,4
G-970,G-970:c0023,G-970:c0053,1|10|17|6,chain,chain,4,4
G-970,G-970:c0023,G-970:c0054,1|17|6,chain,chain,4,4
G-970,G-970:c0023,G-970:c0055,1|17|6,chain,chain,4,4
G-970,G-970:c0023,G-970:c0056,1|17|6,chain,chain,4,4
G-970,G-970:c0023,G-970:c0057,1|17|6,chain,chain,4,4
G-970,G-970:c0023,G-970:c0058,17|6,chain,chain,4,3
G-970,G-970:c0023,G-970:c0059,1|17|6,chain,chain,4,4
G-970,G-970:c0023,G-970:c0060,17|6,chain,chain,4,3
G-970,G-970:c0023,G-970:c0061,17|6,chain,chain,4,4
G-970,G-970:c0023,G-970:c0062,17|6,chain,chain,4,3
G-970,G-970:c0023,G-970:c0063,17|6,chain,chain,4,3
G-970,G-970:c0023,G-970:c0066,1,chain,chain,4,3
G-970,G-970:c0023,G-970:c0067,1,chain,chain,4,4
G-970,G-970:c0023,G-970:c0068,1|10,chain,chain,4,4
G-970,G-970:c0023,G-970:c0069,1,chain,chain,4,4
G-970,G-970:c0023,G-970:c0070,1|17,chain,chain,4,4
G-970,G-970:c0023,G-970:c0071,1,chain,chain,4,4
G-970,G-970:c0023,G-970:c0072,1,chain,chain,4,4
G-970,G-970:c0023,G-970:c0073,17,chain,chain,4,3
G-970,G-970:c0023,G-970:c0074,17|6,chain,chain,4,4
G-970,G-970:c0023,G-970:c0081,17,chain,chain,4,3
G-970,G-970:c0023,G-970:c0082,17|6,chain,chain,4,4
G-970,G-970:c0024,G-970:c0025,1|17|21|6,chain,chain,4,4
G-970,G-970:c0024,G-970:c0026,1|17|21|6,chain,chain,4,4
G-970,G-970:c0024,G-970:c0027,1|17|21|6,chain,chain,4,4
G-970,G-970:c0024,G-970:c0028,13|17|21|6,chain,chain,4,3
G-970,G-970:c0024,G-970:c0029,1|13|17|21|6,chain,chain,4,4
G-970,G-970:c0024,G-970:c0030,17|21|6,chain,chain,4,3
G-970,G-970:c0024,G-970:c0031,17|21|6,chain,chain,4,4
G-970,G-970:c0024,G-970:c0032,17|21|6,chain,chain,4,3
G-970,G-970:c0024,G-970:c0033,17|21|6,chain,chain,4,3
G-970,G-970:c0024,G-970:c0034,21,chain,chain,4,1
G-970,G-970:c0024,G-970:c0035,21,chain,chain,4,1
G-970,G-970:c0024,G-970:c0036,13,chain,chain,4,1
G-970,G-970:c0024,G-970:c0037,1|13,chain,chain,4,2
G-970,G-970:c0024,G-970:c0038,1|13,chain,chain,4,3
G-970,G-970:c0024,G-970:c0039,1|13,chain,chain,4,3
G-970,G-970:c0024,G-970:c0040,1|13,chain,chain,4,4
G-970,G-970:c0024,G-970:c0041,1|13|17,chain,chain,4,3
G-970,G-970:c0024,G-970:c0042,1|13|17|6,chain,chain,4,4
G-970,G-970:c0024,G-970:c0043,1|13,chain,chain,4,3
G-970,G-970:c0024,G-970:c0044,1|13,chain,chain,4,4
G-970,G-970:c0024,G-970:c0045,1|13,chain,chain,4,4
G-970,G-970:c0024,G-970:c0046,1|13,chain,chain,4,4
G-970,G-970:c0024,G-970:c0047,1|13,chain,chain,4,3
G-970,G-970:c0024,G-970:c0048,1|13,chain,chain,4,3
G-970,G-970:c0024,G-970:c0049,17,chain,chain,4,1
G-970,G-970:c0024,G-970:c0050,17|6,chain,chain,4,2
G-970,G-970:c0024,G-970:c0051,1|17|6,chain,chain,4,3
G-970,G-970:c0024,G-970:c0052,1|17|6,chain,chain,4,4
G-970,G-970:c0024,G-970:c0053,1|17|6,chain,chain,4,4
G-970,G-970:c0024,G-970:c0054,1|13|17|6,chain,chain,4,4
G-970,G-970:c0024,G-970:c0055,1|17|6,chain,chain,4,4
G-970,G-970:c0024,G-970:c0056,1|17|6,chain,chain,4,4
G-970,G-970:c0024,G-970:c0057,1|17|6,chain,chain,4,4
G-970,G-970:c0024,G-970:c0058,13|17|6,chain,chain,4,3
G-970,G-970:c0024,G-970:c0059,1|13|17|6,chain,chain,4,4
G-970,G-970:c0024,G-970:c0060,17|6,chain,chain,4,3
G-970,G-970:c0024,G-970:c0061,17|6,chain,chain,4,4
G-970,G-970:c0024,G-970:c0062,17|6,chain,chain,4,3
G-970,G-970:c0024,G-970:c0063,17|6,chain,chain,4,3
G-970,G-970:c0024,G-970:c0066,1,chain,chain,4,3
G-970,G-970:c0024,G-970:c0067,1,chain,chain,4,4
G-970,G-970:c0024,G-970:c0068,1,chain,chain,4,4
G-970,G-970:c0024,G-970:c0069,1|13,chain,chain,4,4
G-970,G-970:c0024,G-970:c0070,1|17,chain,chain,4,4
G-970,G-970:c0024,G-970:c0071,1,chain,chain,4,4
G-970,G-970:c0024,G-970:c0072,1,chain,chain,4,4
G-970,G-970:c0024,G-970:c0073,17,chain,chain,4,3
G-970,G-970:c0024,G-970:c0074,17|6,chain,chain,4,4
G-970,G-970:c0024,G-970:c0079,13,chain,chain,4,4
G-970,G-970:c0024,G-970:c0081,17,chain,chain,4,3
G-970,G-970:c0024,G-970:c0082,17|6,chain,chain,4,4
G-970,G-970:c0025,G-970:c0026,1|17|21|6,chain,chain,4,4
G-970,G-970:c0025,G-970:c0027,1|17|21|6,chain,chain,4,4
G-970,G-970:c0025,G-970:c0028,17|21|6,chain,chain,4,3
G-970,G-970:c0025,G-970:c0029,1|17|21|6,chain,chain,4,4
G-970,G-970:c0025,G-970:c0030,17|21|6,chain,chain,4,3
G-970,G-970:c0025,G-970:c0031,17|21|6,chain,chain,4,4
G-970,G-970:c0025,G-970:c0032,17|21|6,chain,chain,4,3
G-970,G-970:c0025,G-970:c0033,17|21|6,chain,chain,4,3
G-970,G-970:c0025,G-970:c0034,21,chain,chain,4,1
G-970,G-970:c0025,G-970:c0035,21,chain,chain,4,1
G-970,G-970:c0025,G-970:c0037,1,chain,chain,4,2
G-970,G-970:c0025,G-970:c0038,1,chain,chain,4,3
G-970,G-970:c0025,G-970:c0039,1,chain,chain,4,3
G-970,G-970:c0025,G-970:c0040,1,chain,chain,4,4
G-970,G-970:c0025,G-970:c0041,1|17,chain,chain,4,3
G-970,G-970:c0025,G-970:c0042,1|17|6,chain,chain,4,4
G-970,G-970:c0025,G-970:c0043,1|3,chain,chain,4,3
G-970,G-970:c0025,G-970:c0044,1|3,chain,chain,4,4
G-970,G-970:c0025,G-970:c0045,1|3,chain,chain,4,4
G-970,G-970:c0025,G-970:c0046,1|3,chain,chain,4,4
G-970,G-970:c0025,G-970:c0047,1,chain,chain,4,3
G-970,G-970:c0025,G-970:c0048,1,chain,chain,4,3
G-970,G-970:c0025,G-970:c0049,17,chain,chain,4,1
G-970,G-970:c0025,G-970:c0050,17|6,chain,chain,4,2
G-970,G-970:c0025,G-970:c0051,1|17|6,chain,chain,4,3
G-970,G-970:c0025,G-970:c0052,1|17|6,chain,chain,4,4
G-970,G-970:c0025,G-970:c0053,1|17|6,chain,chain,4,4
G-970,G-970:c0025,G-970:c0054,1|17|6,chain,chain,4,4
G-970,G-970:c0025,G-970:c0055,1|17|3|6,chain,chain,4,4
G-970,G-970:c0025,G-970:c0056,1|17|6,chain,chain,4,4
G-970,G-970:c0025,G-970:c0057,1|17|6,chain,chain,4,4
G-970,G-970:c0025,G-970:c0058,17|6,chain,chain,4,3
G-970,G-970:c0025,G-970:c0059,1|17|6,chain,chain,4,4
G-970,G-970:c0025,G-970:c0060,17|6,chain,chain,4,3
G-970,G-970:c0025,G-970:c0061,17|6,chain,chain,4,4
G-970,G-970:c0025,G-970:c0062,17|6,chain,chain,4,3
G-970,G-970:c0025,G-970:c0063,17|6,chain,chain,4,3
G-970,G-970:c0025,G-970:c0064,3,chain,chain,4,1
G-970,G-970:c0025,G-970:c0065,3,chain,chain,4,2
G-970,G-970:c0025,G-970:c0066,1|3,chain,chain,4,3
G-970,G-970:c0025,G-970:c0067,1|3,chain,chain,4,4
G-970,G-970:c0025,G-970:c0068,1|3,chain,chain,4,4
G-970,G-970:c0025,G-970:c0069,1|3,chain,chain,4,4
G-970,G-970:c0025,G-970:c0070,1|17|3,chain,chain,4,4
G-970,G-970:c0025,G-970:c0071,1|3,chain,chain,4,4
G-970,G-970:c0025,G-970:c0072,1|3,chain,chain,4,4
G-970,G-970:c0025,G-970:c0073,17|3,chain,chain,4,3
G-970,G-970:c0025,G-970:c0074,17|3|6,chain,chain,4,4
G-970,G-970:c0025,G-970:c0075,3,chain,chain,4,3
G-970,G-970:c0025,G-970:c0076,3,chain,chain,4,3
G-970,G-970:c0025,G-970:c0077,3,chain,chain,4,2
G-970,G-970:c0025,G-970:c0078,3,chain,chain,4,3
G-970,G-970:c0025,G-970:c0079,3,chain,chain,4,4
G-970,G-970:c0025,G-970:c0080,3,chain,chain,4,4
G-970,G-970:c0025,G-970:c0081,17|3,chain,chain,4,3
G-970,G-970:c0025,G-970:c0082,17|3|6,chain,chain,4,4
G-970,G-970:c0025,G-970:c0083,3,chain,chain,4,2
G-970,G-970:c0026,G-970:c0027,1|17|21|6,chain,chain,4,4
G-970,G-970:c0026,G-970:c0028,17|21|6,chain,chain,4,3
G-970,G-970:c0026,G-970:c0029,1|17|21|6,chain,chain,4,4
G-970,G-970:c0026,G-970:c0030,17|21|6,chain,chain,4,3
G-970,G-970:c0026,G-970:c0031,17|21|6,chain,chain,4,4
G-970,G-970:c0026,G-970:c0032,17|21|6|8,chain,chain,4,3
G-970,G-970:c0026,G-970:c0033,17|21|6,chain,chain,4,3
G-970,G-970:c0026,G-970:c0034,21,chain,chain,4,1
G-970,G-970:c0026,G-970:c0035,21,chain,chain,4,1
G-970,G-970:c0026,G-970:c0037,1,chain,chain,4,2
G-970,G-970:c0026,G-970:c0038,1,chain,chain,4,3
G-970,G-970:c0026,G-970:c0039,1,chain,chain,4,3
G-970,G-970:c0026,G-970:c0040,1,chain,chain,4,4
G-970,G-970:c0026,G-970:c0041,1|17,chain,chain,4,3
G-970,G-970:c0026,G-970:c0042,1|17|6,chain,chain,4,4
G-970,G-970:c0026,G-970:c0043,1,chain,chain,4,3
G-970,G-970:c0026,G-970:c0044,1,chain,chain,4,4
G-970,G-970:c0026,G-970:c0045,1,chain,chain,4,4
G-970,G-970:c0026,G-970:c0046,1|8,chain,chain,4,4
G-970,G-970:c0026,G-970:c0047,1|8,chain,chain,4,3
G-970,G-970:c0026,G-970:c0048,1,chain,chain,4,3
G-970,G-970:c0026,G-970:c0049,17,chain,chain,4,1
G-970,G-970:c0026,G-970:c0050,17|6,chain,chain,4,2
G-970,G-970:c0026,G-970:c0051,1|17|6,chain,chain,4,3
G-970,G-970:c0026,G-970:c0052,1|17|6,chain,chain,4,4
G-970,G-970:c0026,G-970:c0053,1|17|6,chain,chain,4,4
G-970,G-970:c0026,G-970:c0054,1|17|6,chain,chain,4,4
G-970,G-970:c0026,G-970:c0055,1|17|6,chain,chain,4,4
G-970,G-970:c0026,G-970:c0056,1|17|6|8,chain,chain,4,4
G-970,G-970:c0026,G-970:c0057,1|17|6,chain,chain,4,4
G-970,G-970:c0026,G-970:c0058,17|6,chain,chain,4,3
G-970,G-970:c0026,G-970:c0059,1|17|6,chain,chain,4,4
G-970,G-970:c0026,G-970:c0060,17|6,chain,chain,4,3
G-970,G-970:c0026,G-970:c0061,17|6,chain,chain,4,4
G-970,G-970:c0026,G-970:c0062,17|6|8,chain,chain,4,3
G-970,G-970:c0026,G-970:c0063,17|6,chain,chain,4,3
G-970,G-970:c0026,G-970:c0066,1,chain,chain,4,3
G-970,G-970:c0026,G-970:c0067,1,chain,chain,4,4
G-970,G-970:c0026,G-970:c0068,1,chain,chain,4,4
G-970,G-970:c0026,G-970:c0069,1,chain,chain,4,4
G-970,G-970:c0026,G-970:c0070,1|17,chain,chain,4,4
G-970,G-970:c0026,G-970:c0071,1|8,chain,chain,4,4
G-970,G-970:c0026,G-970:c0072,1,chain,chain,4,4
G-970,G-970:c0026,G-970:c0073,17,chain,chain,4,3
G-970,G-970:c0026,G-970:c0074,17|6,chain,chain,4,4
G-970,G-970:c0026,G-970:c0075,8,chain,chain,4,3
G-970,G-970:c0026,G-970:c0081,17,chain,chain,4,3
G-970,G-970:c0026,G-970:c0082,17|6,chain,chain,4,4
G-970,G-970:c0026,G-970:c0083,8,chain,chain,4,2
G-970,G-970:c0026,G-970:c0084,8,chain,chain,4,1
G-970,G-970:c0027,G-970:c0028,17|21|6,chain,chain,4,3
G-970,G-970:c0027,G-970:c0029,1|17|21|6,chain,chain,4,4
G-970,G-970:c0027,G-970:c0030,17|21|6,chain,chain,4,3
G-970,G-970:c0027,G-970:c0031,17|21|6,chain,chain,4,4
G-970,G-970:c0027,G-970:c0032,17|21|6,chain,chain,4,3
G-970,G-970:c0027,G-970:c0033,17|21|6|9,chain,chain,4,3
G-970,G-970:c0027,G-970:c0034,21,chain,chain,4,1
G-970,G-970:c0027,G-970:c0035,21|9,chain,chain,4,1
G-970,G-970:c0027,G-970:c0037,1,chain,chain,4,2
G-970,G-970:c0027,G-970:c0038,1,chain,chain,4,3
G-970,G-970:c0027,G-970:c0039,1,chain,chain,4,3
G-970,G-970:c0027,G-970:c0040,1,chain,chain,4,4
G-970,G-970:c0027,G-970:c0041,1|17,chain,chain,4,3
G-970,G-970:c0027,G-970:c0042,1|17|6,chain,chain,4,4
G-970,G-970:c0027,G-970:c0043,1,chain,chain,4,3
G-970,G-970:c0027,G-970:c0044,1,chain,chain,4,4
G-970,G-970:c0027,G-970:c0045,1,chain,chain,4,4
G-970,G-970:c0027,G-970:c0046,1,chain,chain,4,4
G-970,G-970:c0027,G-970:c0047,1,chain,chain,4,3
G-970,G-970:c0027,G-970:c0048,1|9,chain,chain,4,3
G-970,G-970:c0027,G-970:c0049,17,chain,chain,4,1
G-970,G-970:c0027,G-970:c0050,17|6,chain,chain,4,2
G-970,G-970:c0027,G-970:c0051,1|17|6,chain,chain,4,3
G-970,G-970:c0027,G-970:c0052,1|17|6,chain,chain,4,4
G-970,G-970:c0027,G-970:c0053,1|17|6,chain,chain,4,4
G-970,G-970:c0027,G-970:c0054,1|17|6,chain,chain,4,4
G-970,G-970:c0027,G-970:c0055,1|17|6,chain,chain,4,4
G-970,G-970:c0027,G-970:c0056,1|17|6,chain,chain,4,4
G-970,G-970:c0027,G-970:c0057,1|17|6|9,chain,chain,4,4
G-970,G-970:c0027,G-970:c0058,17|6,chain,chain,4,3
G-970,G-970:c0027,G-970:c0059,1|17|6,chain,chain,4,4
G-970,G-970:c0027,G-970:c0060,17|6,chain,chain,4,3
G-970,G-970:c0027,G-970:c0061,17|6,chain,chain,4,4
G-970,G-970:c0027,G-970:c0062,17|6,chain,chain,4,3
G-970,G-970:c0027,G-970:c0063,17|6|9,chain,chain,4,3
G-970,G-970:c0027,G-970:c0066,1,chain,chain,4,3
G-970,G-970:c0027,G-970:c0067,1,chain,chain,4,4
G-970,G-970:c0027,G-970:c0068,1,chain,chain,4,4
G-970,G-970:c0027,G-970:c0069,1,chain,chain,4,4
G-970,G-970:c0027,G-970:c0070,1|17,chain,chain,4,4
G-970,G-970:c0027,G-970:c0071,1,chain,chain,4,4
G-970,G-970:c0027,G-970:c0072,1|9,chain,chain,4,4
G-970,G-970:c0027,G-970:c0073,17,chain,chain,4,3
G-970,G-970:c0027,G-970:c0074,17|6,chain,chain,4,4
G-970,G-970:c0027,G-970:c0076,9,chain,chain,4,3
G-970,G-970:c0027,G-970:c0080,9,chain,chain,4,4
G-970,G-970:c0027,G-970:c0081,17,chain,chain,4,3
G-970,G-970:c0027,G-970:c0082,17|6,chain,chain,4,4
G-970,G-970:c0027,G-970:c0085,9,chain,chain,4,1
G-970,G-970:c0028,G-970:c0029,13|17|21|6,chain,chain,3,4
G-970,G-970:c0028,G-970:c0030,17|21|6,chain,chain,3,3
G-970,G-970:c0028,G-970:c0031,17|21|6,chain,chain,3,4
G-970,G-970:c0028,G-970:c0032,17|21|6,chain,chain,3,3
G-970,G-970:c0028,G-970:c0033,17|21|6,chain,chain,3,3
G-970,G-970:c0028,G-970:c0034,21,chain,chain,3,1
G-970,G-970:c0028,G-970:c0035,21,chain,chain,3,1
G-970,G-970:c0028,G-970:c0036,13,chain,chain,3,1
G-970,G-970:c0028,G-970:c0037,13,chain,chain,3,2
G-970,G-970:c0028,G-970:c0038,13,chain,chain,3,3
G-970,G-970:c0028,G-970:c0039,13,chain,chain,3,3
G-970,G-970:c0028,G-970:c0040,13,chain,chain,3,4
G-970,G-970:c0028,G-970:c0041,13|17,chain,chain,3,3
G-970,G-970:c0028,G-970:c0042,13|17|6,chain,chain,3,4
G-970,G-970:c0028,G-970:c0043,13,chain,chain,3,3
G-970,G-970:c0028,G-970:c0044,13,chain,chain,3,4
G-970,G-970:c0028,G-970:c0045,13,chain,chain,3,4
G-970,G-970:c0028,G-970:c0046,13,chain,chain,3,4
G-970,G-970:c0028,G-970:c0047,13,chain,chain,3,3
G-970,G-970:c0028,G-970:c0048,13,chain,chain,3,3
G-970,G-970:c0028,G-970:c0049,17,chain,chain,3,1
G-970,G-970:c0028,G-970:c0050,17|6,chain,chain,3,2
G-970,G-970:c0028,G-970:c0051,17|6,chain,chain,3,3
G-970,G-970:c0028,G-970:c0052,17|6,chain,chain,3,4
G-970,G-970:c0028,G-970:c0053,17|6,chain,chain,3,4
G-970,G-970:c0028,G-970:c0054,13|17|6,chain,chain,3,4
G-970,G-970:c0028,G-970:c0055,17|6,chain,chain,3,4
G-970,G-970:c0028,G-970:c0056,17|6,chain,chain,3,4
G-970,G-970:c0028,G-970:c0057,17|6,chain,chain,3,4
G-970,G-970:c0028,G-970:c0058,13|17|6,chain,chain,3,3
G-970,G-970:c0028,G-970:c0059,13|17|6,chain,chain,3,4
G-970,G-970:c0028,G-970:c0060,17|6,chain,chain,3,3
G-970,G-970:c0028,G-970:c0061,17|6,chain,chain,3,4
G-970,G-970:c0028,G-970:c0062,17|6,chain,chain,3,3
G-970,G-970:c0028,G-970:c0063,17|6,chain,chain,3,3
G-970,G-970:c0028,G-970:c0069,13,chain,chain,3,4
G-970,G-970:c0028,G-970:c0070,17,chain,chain,3,4
G-970,G-970:c0028,G-970:c0073,17,chain,chain,3,3
G-970,G-970:c0028,G-970:c0074,17|6,chain,chain,3,4
G-970,G-970:c0028,G-970:c0079,13,chain,chain,3,4
G-970,G-970:c0028,G-970:c0081,17,chain,chain,3,3
G-970,G-970:c0028,G-970:c0082,17|6,chain,chain,3,4
G-970,G-970:c0029,G-970:c0030,17|21|6,chain,chain,4,3
G-970,G-970:c0029,G-970:c0031,17|21|6,chain,chain,4,4
G-970,G-970:c0029,G-970:c0032,17|21|6,chain,chain,4,3
G-970,G-970:c0029,G-970:c0033,17|21|6,chain,chain,4,3
G-970,G-970:c0029,G-970:c0034,21,chain,chain,4,1
G-970,G-970:c0029,G-970:c0035,21,chain,chain,4,1
G-970,G-970:c0029,G-970:c0036,13,chain,chain,4,1
G-970,G-970:c0029,G-970:c0037,1|13,chain,chain,4,2
G-970,G-970:c0029,G-970:c0038,1|13,chain,chain,4,3
G-970,G-970:c0029,G-970:c0039,1|13,chain,chain,4,3
G-970,G-970:c0029,G-970:c0040,1|13,chain,chain,4,4
G-970,G-970:c0029,G-970:c0041,1|13|17,chain,chain,4,3
G-970,G-970:c0029,G-970:c0042,1|13|17|6,chain,chain,4,4
G-970,G-970:c0029,G-970:c0043,1|13,chain,chain,4,3
G-970,G-970:c0029,G-970:c0044,1|13,chain,chain,4,4
G-970,G-970:c0029,G-970:c0045,1|13,chain,chain,4,4
G-970,G-970:c0029,G-970:c0046,1|13,chain,chain,4,4
G-970,G-970:c0029,G-970:c0047,1|13,chain,chain,4,3
G-970,G-970:c0029,G-970:c0048,1|13,chain,chain,4,3
G-970,G-970:c0029,G-970:c0049,17,chain,chain,4,1
G-970,G-970:c0029,G-970:c0050,17|6,chain,chain,4,2
G-970,G-970:c0029,G-970:c0051,1|17|6,chain,chain,4,3
G-970,G-970:c0029,G-970:c0052,1|17|6,chain,chain,4,4
G-970,G-970:c0029,G-970:c0053,1|17|6,chain,chain,4,4
G-970,G-970:c0029,G-970:c0054,1|13|17|6,chain,chain,4,4
G-970,G-970:c0029,G-970:c0055,1|17|6,chain,chain,4,4
G-970,G-970:c0029,G-970:c0056,1|17|6,chain,chain,4,4
G-970,G-970:c0029,G-970:c0057,1|17|6,chain,chain,4,4
G-970,G-970:c0029,G-970:c0058,13|17|6,chain,chain,4,3
G-970,G-970:c0029,G-970:c0059,1|13|17|6,chain,chain,4,4
G-970,G-970:c0029,G-970:c0060,17|6,chain,chain,4,3
G-970,G-970:c0029,G-970:c0061,17|6,chain,chain,4,4
G-970,G-970:c0029,G-970:c0062,17|6,chain,chain,4,3
G-970,G-970:c0029,G-970:c0063,17|6,chain,chain,4,3
G-970,G-970:c0029,G-970:c0066,1,chain,chain,4,3
G-970,G-970:c0029,G-970:c0067,1,chain,chain,4,4
G-970,G-970:c0029,G-970:c0068,1,chain,chain,4,4
G-970,G-970:c0029,G-970:c0069,1|13,chain,chain,4,4
G-970,G-970:c0029,G-970:c0070,1|17,chain,chain,4,4
G-970,G-970:c0029,G-970:c0071,1,chain,chain,4,4
G-970,G-970:c0029,G-970:c0072,1,chain,chain,4,4
G-970,G-970:c0029,G-970:c0073,17,chain,chain,4,3
G-970,G-970:c0029,G-970:c0074,17|6,chain,chain,4,4
G-970,G-970:c0029,G-970:c0079,13,chain,chain,4,4
G-970,G-970:c0029,G-970:c0081,17,chain,chain,4,3
G-970,G-970:c0029,G-970:c0082,17|6,chain,chain,4,4
G-970,G-970:c0030,G-970:c0031,17|21|6|7,chain,chain,3,4
G-970,G-970:c0030,G-970:c0032,17|21|6,chain,chain,3,3
G-970,G-970:c0030,G-970:c0033,17|21|6,chain,chain,3,3
G-970,G-970:c0030,G-970:c0034,21,chain,chain,3,1
G-970,G-970:c0030,G-970:c0035,21,chain,chain,3,1
G-970,G-970:c0030,G-970:c0041,17,chain,chain,3,3
G-970,G-970:c0030,G-970:c0042,17|6,chain,chain,3,4
G-970,G-970:c0030,G-970:c0045,7,chain,chain,3,4
G-970,G-970:c0030,G-970:c0049,17,chain,chain,3,1
G-970,G-970:c0030,G-970:c0050,17|6,chain,chain,3,2
G-970,G-970:c0030,G-970:c0051,17|6,chain,chain,3,3
G-970,G-970:c0030,G-970:c0052,17|6,chain,chain,3,4
G-970,G-970:c0030,G-970:c0053,17|6,chain,chain,3,4
G-970,G-970:c0030,G-970:c0054,17|6,chain,chain,3,4
G-970,G-970:c0030,G-970:c0055,17|6,chain,chain,3,4
G-970,G-970:c0030,G-970:c0056,17|6,chain,chain,3,4
G-970,G-970:c0030,G-970:c0057,17|6,chain,chain,3,4
G-970,G-970:c0030,G-970:c0058,17|6,chain,chain,3,3
G-970,G-970:c0030,G-970:c0059,17|6,chain,chain,3,4
G-970,G-970:c0030,G-970:c0060,17|6|7,chain,chain,3,3
G-970,G-970:c0030,G-970:c0061,17|6|7,chain,chain,3,4
G-970,G-970:c0030,G-970:c0062,17|6,chain,chain,3,3
G-970,G-970:c0030,G-970:c0063,17|6,chain,chain,3,3
G-970,G-970:c0030,G-970:c0070,17,chain,chain,3,4
G-970,G-970:c0030,G-970:c0073,17,chain,chain,3,3
G-970,G-970:c0030,G-970:c0074,17|6,chain,chain,3,4
G-970,G-970:c0030,G-970:c0077,7,chain,chain,3,2
