topology_id,source_path,num_vertices,num_pairs,num_ndds,num_arcs,max_cycle,max_chain,num_2cycles,num_3cycles,num_cycles_total,num_chains_total,num_feasible_candidates,num_exchange_candidates,num_chains_len1,num_chains_len2,num_chains_len3,num_chains_len4,candidate_conflict_edges,candidate_conflict_density,mean_conflict_degree,max_conflict_degree,num_conflict_components,largest_conflict_component_fraction,num_vertices_in_any_candidate,fraction_vertices_in_any_candidate,mean_candidates_per_vertex,max_candidates_per_vertex,topology_hash,arc_order_hash,feasible_set_hash,template_path
G-524,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-524.json,22,20,2,39,3,4,0,0,0,22,22,22,7,8,6,1,169,0.7316017316017316,15.363636363636363,20,1,1.0,9,0.4090909090909091,3.0454545454545454,16,4e07d272b8b0142bd159498e9c73a83a6a4e5f023494c27d3806f634a3400ef2,bce41e318510416dcfe7964bc5e7d14e9f560fb1efda417d40dd53fafc3ab47d,0f04e2516d301457de07b72ae8741ea4124ac44eed74850eccf03400a08f77cc,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-524/template.json
G-525,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-525.json,22,20,2,30,3,4,0,0,0,9,9,9,6,3,0,0,22,0.6111111111111112,4.888888888888889,6,1,1.0,7,0.3181818181818182,0.9545454545454546,6,c27735967249f486bd8ad889b5e84eeacd08241fca89b7966fa58622718395c9,b65f6de911a0d48312fccf0bfda42a2fe9764655d8fc8fdf067068d47e971a10,d4919e2ddb3009bdafef40f22cc28c289b5a03f988dad8881e04b9529a0b87b4,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-525/template.json
G-526,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-526.json,22,20,2,37,3,4,0,0,0,19,19,19,9,4,6,0,122,0.7134502923976608,12.842105263157896,16,1,1.0,10,0.45454545454545453,2.4545454545454546,12,2f1e3d351809cb002981502f70f3a2762e24aba4635a86a3348429642de68df7,0ff13490027aa83d9e0481dc097183638130b7fcfd7b679e5cea5d92d5e7e714,19dfb2dc28de3dc8dce2fd789c5e4545620efefba5c061a0ba5db22b5a1b152a,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-526/template.json
G-527,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-527.json,22,20,2,13,3,4,0,0,0,3,3,3,2,1,0,0,2,0.6666666666666666,1.3333333333333333,2,1,1.0,4,0.18181818181818182,0.3181818181818182,2,c2406e6ec6c35ab8b50b73735aadea3dc15fe2e6f40bb1b16c287d82c36ba35c,0bdf1e0241c8820ea9947f82efe439100827615877e82ad695a276f9e94270c2,29b77dc8e32297109598eddda629514d902a2242f9c518af4c375edbf7585580,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-527/template.json
G-528,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-528.json,22,20,2,36,3,4,0,0,0,10,10,10,3,6,1,0,38,0.8444444444444444,7.6,9,1,1.0,8,0.36363636363636365,1.2727272727272727,9,8c89d3fd0b72728ba675668a4be8192e65257f8074dd80897f063bf6c08b1f08,3aee50a3061e5e0c09df7164d7a945a531b8e0eead42383b5e69b2001324b7ac,b8cd6a9a412a26443b90d74a04b3a4dcb5abd13a7440f7d6bb2138c4c76898cb,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-528/template.json
G-529,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-529.json,22,20,2,50,3,4,1,0,1,10,11,11,6,2,2,0,37,0.6727272727272727,6.7272727272727275,10,1,1.0,8,0.36363636363636365,1.2727272727272727,7,6a5fcb8884c8665173764115f934a7f128774a4856ba770821e887ffaa8d95b8,5e4ced4d86b8aa29ab6716b87076fe842286d135d4574d639d49c7b0d106bf31,0e96f8e6af11bf28ef51c3b5838ea99b2d69db004d0f9cb924a134e53ba48639,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-529/template.json
G-530,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-530.json,22,20,2,45,3,4,0,0,0,10,10,10,3,3,2,2,40,0.8888888888888888,8.0,9,1,1.0,8,0.36363636363636365,1.5,9,56f90051bf8b52894bce3a4ca2ad38f9a1ffcf3bffc7bf65ed4c2c0126da12aa,8694aaf1c5b533f30f6352dbe2dcc66f53b8bc74c017304a4443540a9f207eb5,6706d8a4dad0d4477786cd9e02e6d60fa3d50e4aa51d0164e6a5f8ca447c3f19,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-530/template.json
G-531,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-531.json,22,20,2,41,3,4,0,0,0,14,14,14,3,3,3,5,66,0.7252747252747253,9.428571428571429,12,1,1.0,10,0.45454545454545453,2.3636363636363638,11,1b75c91b5ecbaa3f52231bb49885f8ee09381d35dab3b84b33156ce5a1607dca,9576d920208442a7f2d88d28be510f422b8d7a201da561d3c1ae61c1dacdd978,01c6a121ff6b2eeae6c97f57a2724f902b10f8fd0fd11a99b110264a528b1aa1,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-531/template.json
G-532,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-532.json,22,20,2,26,3,4,0,0,0,7,7,7,5,2,0,0,13,0.6190476190476191,3.7142857142857144,5,1,1.0,7,0.3181818181818182,0.7272727272727273,4,aaf085fce36984f079f5f39643780cfe71b927fef353ad83f1c4670223943a88,145c0f312fe7c466f5c33e7ee9866d19fd903e632c8d2b279593b00b9f87c40c,c31b6d1b8e0c3b7578123376fd21d85bc83cf3713a1099c0d3f2fa87f1602475,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-532/template.json
G-533,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-533.json,22,20,2,49,3,4,0,0,0,17,17,17,6,4,2,5,114,0.8382352941176471,13.411764705882353,15,1,1.0,10,0.45454545454545453,2.590909090909091,15,c5cbc3bf535947a61d8afda4fd4d62f346aa8d51368bb7e3afd99b39d86a094e,d1bac12dde2de64cae7c5c06f33031af00d8bdf46aca56929f1d69ed53017685,7b829d50d1f82aa0c6bbc74e8cefd2ef2ba6fbd66c18ed9a0f519b704fb82936,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-533/template.json
G-534,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-534.json,22,20,2,45,3,4,1,2,3,35,38,38,4,7,11,13,560,0.7965860597439545,29.473684210526315,36,1,1.0,12,0.5454545454545454,6.636363636363637,28,0a408a24053035d19a5d527707f1301a029bd81b8ccc4f7584fffaab2711e61f,856a9f6e4eeaf7ff3c2232b57a0e3eda7235421c18223be334b4975d46af281c,2cd645db95c5d4cdebe0d5276aa038e64e9c9a1b4234c30ebd92dc5adb659f4f,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-534/template.json
G-535,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-535.json,22,20,2,23,3,4,0,0,0,8,8,8,5,3,0,0,18,0.6428571428571429,4.5,6,1,1.0,7,0.3181818181818182,0.8636363636363636,6,c95993f2c8917509f1eac14be6af17466791eb52142227d722b616a427f93b45,c3c9d6e87f95955cf3a668c88698a28df19792ff4a00b8977fbe9822bb193d46,a93bdb93e51c3af8f8d723df3e4be4bff625116b0391fea5bc0dd7e19918ef51,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-535/template.json
G-536,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-536.json,22,20,2,31,3,4,1,0,1,5,6,6,2,2,1,0,11,0.7333333333333333,3.6666666666666665,5,1,1.0,6,0.2727272727272727,0.7272727272727273,5,12eb50865c9cae73059e0da49bc503047a8d1bb45549fc059232a75f85da9811,1a90d9cf380ae1dee57ff3d77ee0d61a66f1455c9816a50b87f9d6bd6e52c91a,9b995d43a1fdb591f8a5bda56dd38ad6d013fc67612702553544e8d482e100b2,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-536/template.json
G-537,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-537.json,22,20,2,23,3,4,0,0,0,4,4,4,3,1,0,0,5,0.8333333333333334,2.5,3,1,1.0,4,0.18181818181818182,0.4090909090909091,3,523256a920e8644e7272c77c2deeefff10fbffc1f55589deea02e70ac4863184,0ba5490e30efc9a714cb9ed71cacc41208d8fa64cbe16b60ba2494893e111a0f,37a3915dfff288edde68fe5951111b69832ebc6fe437b3fb54ebcc19642c65e8,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-537/template.json
G-538,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-538.json,22,20,2,29,3,4,0,0,0,10,10,10,5,5,0,0,34,0.7555555555555555,6.8,9,1,1.0,9,0.4090909090909091,1.1363636363636365,8,7807a6000a1ac60ea3237d39a831f989b2c23a00e41285b679e794413db53664,1581cca839d9ec6c744641fba48972ed569f705b37352d27301af1125c5b37ca,70c90ba349ae475a36eee7fe6da52069c12d859c7078f860331bdfc2bcc88ed7,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-538/template.json
G-539,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-539.json,22,20,2,46,3,4,2,2,4,26,30,30,3,4,9,10,376,0.864367816091954,25.066666666666666,29,1,1.0,10,0.45454545454545453,5.181818181818182,23,5fa5c6c301f4d786e1ff5ea19e8cc391a03b1ee118ee123e3f2494c545b05a52,430339ccd97b82f7c061106b5538e7fde8104137157b67a7280c18ba45f6a15c,789e31dd51fcdbf901c17421acea0ee76d1f621bd38adf4d5dca29d0d9395b80,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-539/template.json
G-540,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-540.json,22,20,2,42,3,4,0,0,0,2,2,2,2,0,0,0,1,1.0,1.0,1,1,1.0,3,0.13636363636363635,0.18181818181818182,2,6a50460966c99bc0fd2685e298e7f9e520059d59417eb58831013df8115399eb,ad5b9814c27961435cc3df5c0b2ae91f61701c93354f89cca9fdde95022f5542,e332ec27e73e1ff869f7c5f36dcbe7db9c00a74543e43bb7b54628a559020fbb,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-540/template.json
G-541,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-541.json,22,20,2,25,3,4,0,0,0,9,9,9,4,3,2,0,30,0.8333333333333334,6.666666666666667,8,1,1.0,9,0.4090909090909091,1.1363636363636365,8,0f8699103e6021a350fee5e18c51914278269d5f3365abab110ebdb45854d865,b5f25adf8b922fd4c8bc83245feeb475615459befb42ff1ab272a23d877b13c3,45edd2c566ec0215a31bd6f8925a87eba6bebafa8bba5d2e77dfd9b6af5853c4,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-541/template.json
G-542,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-542.json,22,20,2,27,3,4,0,0,0,13,13,13,3,5,3,2,54,0.6923076923076923,8.307692307692308,11,1,1.0,9,0.4090909090909091,1.9545454545454546,9,3e80ff7b24385d254e3547b78fcb44b15d1552175c984e9911e995c12991ce2a,8cf657b99a5d3b8d5d425a256e17d1bfc8f2d9fe50d08dc25ab3bfa89065ee28,6553b45b28e446ca53363e760954ef45f85e584458d137a55a3f575e16f613bc,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-542/template.json
G-543,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-543.json,22,20,2,34,3,4,1,2,3,40,43,43,6,8,11,15,752,0.832779623477298,34.97674418604651,41,1,1.0,10,0.45454545454545453,7.409090909090909,30,02bfb79477582e12f74ec11d05355eb49b49cc3146392239533a56520347593a,7f54b3ec92415ff4294519e8035eff12f4bcdc94d3cb3a6437d3f30319353775,41ab039919d59dd5beb282646bb3edeaa879e57f53da348acfb94101919e237a,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-543/template.json
G-544,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-544.json,22,20,2,45,3,4,1,1,2,23,25,25,4,4,8,7,255,0.85,20.4,23,2,0.96,11,0.5,4.181818181818182,18,fde38efbfbc4057914805679df8e8136c68b8bdb0dcf50785ad352fe7c610eca,52208ef83a3b6ad8ade32219d484d538f54965581a83264adb72568f51d0a10e,2fde3fc8cd6f4045b21d834610495ea4d0cd5e95aa65d55ecaa98ed9385a16a6,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-544/template.json
G-545,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-545.json,22,20,2,47,3,4,0,1,1,3,4,4,3,0,0,0,2,0.3333333333333333,1.0,2,2,0.75,7,0.3181818181818182,0.4090909090909091,2,79e51e481d07e0fda923d25f5d96a1b234f5386c640f97695e4598863228a25b,9c161adaece0624af5c06ef25d83ce6134f925fe6bbbcb4ab7e109f5e3eee5f3,c4fdbb7417c41a3819969df3247b5a512829699381c7385ef5fa45bf22296e13,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-545/template.json
G-546,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-546.json,22,20,2,44,3,4,0,0,0,8,8,8,6,2,0,0,19,0.6785714285714286,4.75,6,1,1.0,6,0.2727272727272727,0.8181818181818182,5,35fcd0af66fdfc972eba985d51d52782ee2b7a62d986195095104d509a641838,72928e697bad89460121e040fba3a90ce7ba66661dbcf0de2fbad8922510b1a9,0b34827fd63fa89f0f07fcdb67d1c53a989b3e5a0e0a24664fbe2aeb93304482,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-546/template.json
G-547,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-547.json,22,20,2,53,3,4,5,3,8,50,58,58,4,9,17,20,1514,0.9159104658197217,52.206896551724135,56,2,0.9827586206896551,11,0.5,10.090909090909092,47,70190c746a75f826b9d219fbda3bc8d39703987bf912a5ff58a7d7117246bbf3,f9aedd9141425a72f8035c5a0d4838fb66f4fc67a8a58f5d6cabc61eb753caac,7329be4db14f6ec8310c7ad602eebe26248854a1c8a86d9f1863eb640c44ca20,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-547/template.json
G-548,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-548.json,22,20,2,47,3,4,0,0,0,4,4,4,4,0,0,0,2,0.3333333333333333,1.0,1,2,0.5,6,0.2727272727272727,0.36363636363636365,2,3d006883d9991028dc2e8f61ad79c295f7f9e49883759c4aa5bae339fd28b798,a54f7fc91d7713307836e04e9e1ffcb07744803123801014c91e296cf6aee0ce,a8087e8f921e93e2ab8d190577ee2910cb5a137466e02b51756f74fc651df125,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-548/template.json
G-549,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-549.json,22,20,2,35,3,4,1,0,1,8,9,9,4,3,1,0,26,0.7222222222222222,5.777777777777778,8,1,1.0,6,0.2727272727272727,1.0454545454545454,6,9a80602bce456f7ab2b6981d51dc3abbe3a7e735aa8bf827231df328bfe51674,23a302b7ca50d64f76654c84a0ed58d532c56ace793e6d4610ed4789f9b03f81,cbbf266af1f95db094033638321246bd23d7410d2d00996826f70c36f4931a27,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-549/template.json
G-550,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-550.json,22,20,2,30,3,4,0,0,0,11,11,11,8,3,0,0,37,0.6727272727272727,6.7272727272727275,9,1,1.0,7,0.3181818181818182,1.1363636363636365,7,ba6e9d44aabffe5809d6a80d94a2da80a751f568dd3f002878f82eee800164bd,37b13375f8da685d834dd519e82cb3923f43011a5eef63f0fdbddd1a26aa799a,62c9b4fafcd3323a7e078640d2e281445cfe1282d162adb3f3e36657d177d23e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-550/template.json
G-551,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-551.json,22,20,2,33,3,4,0,0,0,2,2,2,2,0,0,0,1,1.0,1.0,1,1,1.0,3,0.13636363636363635,0.18181818181818182,2,42a904d5f0e0a2fe3e4959454f72221d75e0b6612b694378c7bdf1acd01d5077,c866278213bfb1643b95afb8e84f345b09fd8b7b4b826bac065b9f4ba4089270,ac1f3f8c91556eb56d91e09f208317bc99c531c5bd86e2d8f984091dde87674b,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-551/template.json
G-552,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-552.json,22,20,2,39,3,4,0,0,0,11,11,11,3,5,2,1,50,0.9090909090909091,9.090909090909092,10,1,1.0,6,0.2727272727272727,1.5454545454545454,9,2a12be23d7986579d0f365612ff4caa8065ad71522d152f8407f6e108e712c1f,3e5355a84db947c895b30722f2162fd1defbcbe30dd5f3dacec83947af24faf0,dbd70d1cf74958ba0c0bf5647f5d2bc1f4fd98462806b07b7a54a2705ccec536,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-552/template.json
G-553,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-553.json,22,20,2,41,3,4,1,2,3,2,5,5,2,0,0,0,3,0.3,1.2,2,3,0.6,8,0.36363636363636365,0.5454545454545454,3,fb09742421b5c32adc20a8de5a92f145a4c0d6841203e89294866b4fa1152c08,ef341b34b62d060f89e454880cb3850c8648c98d29874999eefb3edaa961d3bc,84175bd79b037e7d23677f6992f58d81bb7f6f0511cae3f5c5b0c5d8a7faf826,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-553/template.json
G-554,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-554.json,22,20,2,31,3,4,1,0,1,14,15,15,5,5,4,0,72,0.6857142857142857,9.6,13,1,1.0,9,0.4090909090909091,1.9545454545454546,9,3eb2017eef72dc1bae910afdec36d0d41755c5c104b8391ce512cff75b83244d,6df5d1bb6d09f7a2c2b4d2842da2c86b0c9d1edc8db9960939a4fd2cba54441f,2fc61dbd2761fe5b272e13bf310d35207706f6e3059597a406f30ef189dfee3e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-554/template.json
G-555,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-555.json,22,20,2,32,3,4,0,0,0,5,5,5,2,2,1,0,4,0.4,1.6,2,2,0.6,7,0.3181818181818182,0.6363636363636364,3,889265656b8feaa448568305f6373cb2c4f6557e1ec64a025594f62746335b4b,b6841772a36e859bee4bee970b6c71258f0b37cadf72e5d2eacbd25afc2a0b55,6a2da8ac5f36b95dc0dc5a841b596d4bfcac09f42ccd1d5a468db3a70c3e9f63,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-555/template.json
G-556,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-556.json,22,20,2,42,3,4,2,3,5,42,47,47,7,9,14,12,986,0.9121184088806661,41.95744680851064,46,1,1.0,8,0.36363636363636365,7.7272727272727275,40,b1d168e150fc460016d7560bf77005752965a5d0604bccccc30891d7f1c994d8,d26c70930d9ec569ee54501d4aaadcc5f54d5ecda33e565dcd41b800b0bf0f44,286a6d10f6bcc78f7fc880b8db78cea6cd8378a3476b81098c664cfdb9b69d83,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-556/template.json
G-557,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-557.json,22,20,2,25,3,4,0,0,0,5,5,5,4,1,0,0,6,0.6,2.4,3,1,1.0,5,0.22727272727272727,0.5,3,c18c820d7b99ef05a60593903b3547679d8c71ead9d3f512663016a4ca816bfe,81140a3cb6155aa69ec477a474acdf56a03ca0613048a99f0bf3bfd0ce1c3198,86a7966350c825d3419d2fd37722713c1269386836b1870eb303e12746ad5806,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-557/template.json
G-558,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-558.json,22,20,2,48,3,4,2,2,4,71,75,75,7,14,25,25,2500,0.9009009009009009,66.66666666666667,73,1,1.0,10,0.45454545454545453,13.227272727272727,60,bff8699f42c73f1643e78dceb0c83cfa3a5c3cb5d992431089d0dbab8313b469,09b09f3d3670a35e1efc35540e5a977d1202cf1d8af2b224f18661b9890a1e9b,84ff4070f0bad0b32f56ae325553eaf9850c7b0b7141e422814e874cccfcaef3,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-558/template.json
G-559,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-559.json,22,20,2,26,3,4,0,0,0,2,2,2,2,0,0,0,0,0.0,0.0,0,2,0.5,4,0.18181818181818182,0.18181818181818182,1,bfb76e447459cf4985f6d821ab1f272c2883ee719f4c7df3295ec5e408199d83,2bf1c5fbb4a6500ed668edae6dffa82d851e7e7f66cdd49ca68418f6a12a0ebc,8b16f28caf00cd947521e7e6733f5ae644ba1b88cb7d495137e3c6b7baa1c943,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-559/template.json
G-560,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-560.json,22,20,2,34,3,4,1,0,1,2,3,3,2,0,0,0,1,0.3333333333333333,0.6666666666666666,1,2,0.6666666666666666,5,0.22727272727272727,0.2727272727272727,2,84deba317e409cae1e4ceb0d0a491ab6cfb9d817f602dfa7f207a17dde5b7f78,c782d7ecf3fdccfc0b818fdf68d716f42bab0a9e105156e00bf7681f58ee2911,30c9804b2ec85c35674bcd93ec0050fdfaef062d6edeec1910c212042ca0a82c,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-560/template.json
G-561,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-561.json,22,20,2,29,3,4,0,0,0,12,12,12,8,3,1,0,41,0.6212121212121212,6.833333333333333,9,1,1.0,7,0.3181818181818182,1.3181818181818181,7,2cf2817b5ab95910d623f143cc02ae73f80b6267c168cf4d212fbb8285ea099c,8ee4410645fc5eac33d01867e167afed7fa281c88b5abd2993f9d3e3bc7c5439,254bfaeedd1ec2fe8330cfa6477de5532d94a9ed5198d656d7b51edb69b90f69,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-561/template.json
G-562,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-562.json,22,20,2,25,3,4,0,0,0,18,18,18,8,8,2,0,94,0.6143790849673203,10.444444444444445,13,1,1.0,11,0.5,2.1818181818181817,10,cf69aa94a8e804bb436155a425fa6f2327a76f8e8eaa8b56cf5496805c8f859f,fdb63262a2b463a65c0248c2a29ef820b1fa1210c1a6161c5261830ec79d3cb0,f9e00589dc5a4db5db2678ed08d1911a7aacad08e3684bb59a3a1abfdc8a100f,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-562/template.json
G-563,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-563.json,22,20,2,39,3,4,0,0,0,10,10,10,5,4,1,0,33,0.7333333333333333,6.6,8,1,1.0,7,0.3181818181818182,1.1818181818181819,8,c976f7ef0bed914476987ef03cf7c578738da7c2b03c76d8d331c79ea613acce,9cb423b918c69ca649b0f67f2f7da8d968e1a7d4dba6e7a0e0e2f1ae9784b249,40d7c6b1e8a305c8d3b4d04ab84eb1af9b97cacf3a7986bc5ab715073ba4b42f,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-563/template.json
G-564,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-564.json,22,20,2,53,3,4,0,0,0,19,19,19,8,9,2,0,124,0.7251461988304093,13.052631578947368,17,1,1.0,8,0.36363636363636365,2.3181818181818183,12,2c7c389f6a51e11e7e58ee14cf22d5a33e1b0802f47bda3209c0bbcd21a38f3f,0a173c088db8c55c36e47aa5e661bd163328a1a556e3da2f2a3200fea7dc166e,c67c791a2868ecc8d89f9d400cfd2933621a888e99cac041a8c5fb6d882ee947,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-564/template.json
G-565,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-565.json,22,20,2,27,3,4,0,0,0,9,9,9,4,4,1,0,21,0.5833333333333334,4.666666666666667,6,1,1.0,8,0.36363636363636365,1.0909090909090908,6,e05ebacc181983bc0c0a8ece336c9d9b5be5cde2f558b8cc6bb0b865f7d05373,9801d4c7cb42b043d47e313d3f478e3509b1b2c4858e39a4b6ba526470276e09,f38854e96d1ed32acf6fa19c92e3536771db12fa3e17c91b8eaf9c2d54ce663d,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-565/template.json
G-566,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-566.json,22,20,2,18,3,4,1,0,1,6,7,7,2,3,1,0,14,0.6666666666666666,4.0,6,1,1.0,6,0.2727272727272727,0.8636363636363636,4,177adea2a5b7814bc6907d5ef8bf205013cb2abd8f78faeb3cd6131e0e17278c,48db2b3cc3bf23d5347b5c68616a1bb731adbbfecbbf0c85eb44d8df7285e330,5fd4d128d93da8d8db0f719416205e2d4b84b6af6d47ea6cd1af85a021f0581b,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-566/template.json
G-567,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-567.json,22,20,2,18,3,4,0,0,0,3,3,3,3,0,0,0,2,0.6666666666666666,1.3333333333333333,2,1,1.0,4,0.18181818181818182,0.2727272727272727,2,950d7bf111b8845062c7cb7ec72d4523231a27ddc7704492772dae065841f887,ec85fabfcf2f6293d3867a41bdb268651679cc0553591f94d627269812f61d42,d7759a3202d188fb0f93ec06cf39b7cb124822473a17ea20b45d5e3c799673cf,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-567/template.json
G-568,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-568.json,22,20,2,55,3,4,0,0,0,15,15,15,8,7,0,0,78,0.7428571428571429,10.4,12,1,1.0,8,0.36363636363636365,1.6818181818181819,12,4467e8cdcd5ef47f131a6919850fe1206c946a89904ca8d3b93d06bd17a3ee53,0074c96932aaa4c23e17a8c3ddf381e04378fe5c4b02b7d703bb64841d5ba4c7,13faafb026c68d381eb709687921e9d87a842a2f6834cbe458333a8891e1f9f7,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-568/template.json
