topology_id,source_path,num_vertices,num_pairs,num_ndds,num_arcs,max_cycle,max_chain,num_2cycles,num_3cycles,num_cycles_total,num_chains_total,num_feasible_candidates,num_exchange_candidates,num_chains_len1,num_chains_len2,num_chains_len3,num_chains_len4,candidate_conflict_edges,candidate_conflict_density,mean_conflict_degree,max_conflict_degree,num_conflict_components,largest_conflict_component_fraction,num_vertices_in_any_candidate,fraction_vertices_in_any_candidate,mean_candidates_per_vertex,max_candidates_per_vertex,topology_hash,arc_order_hash,feasible_set_hash,template_path,manifest_index,data_seed,sample_size,training_size,validation_size,test_size,theta_seed,gurobi_seed,max_epochs,metric_stride,early_stop_patience,early_stop_min_delta,protocol,regime,test_gap_2stage,test_gap_spoplus,delta,test_normalized_gap_2stage,test_normalized_gap_spoplus,normalized_improvement_pp,two_stage_early_stop_triggered,spoplus_early_stop_triggered,two_stage_stopped_epoch,spoplus_stopped_epoch,weak_label_class,weak_label,weak_label_threshold,label_protocol,test_hash,train_prefix_hash,validation_hash
G-0,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-0.json,22,20,2,28,3,4,0,0,0,4,4,4,2,2,0,0,6,1.0,3.0,3,1,1.0,4,0.18181818181818182,0.45454545454545453,4,9c5c1979374591bc6ece67db9fdf1d71e78907292c5cec47509448ae24dc4778,9d4744a9fee3364e028437c951f396a095ce32d1f18a40c602bb8a95acd8f7f8,9ccb2b47455d307998e011df4ad0cea4d339160b910982a05355b591b8f9238b,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-0/template.json,0,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.0,0.0,0.0,0.0,0.0,0.0,True,True,793,384,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,9ca047d9d14ce29e8f22a6d8c217f7f05c592c930976dd846ccafea8444235ce,57aa748e91934381c8980a646d76da015dc3fda8f80ebd3246cff8c0b9bd726d,5c802fa380e8832d8436e91d6ccd028491ff233728f4a180ceeb72fd54622b43
G-803,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-803.json,22,20,2,29,3,4,0,0,0,4,4,4,4,0,0,0,3,0.5,1.5,2,1,1.0,5,0.22727272727272727,0.36363636363636365,2,8e3b2e761a5db7d07f66cb760bbc247f6c59f2daeea0e73068d490cb9cd28d2d,5aa8c6d12ea6ad4adabfc9a72e6a1743120a4716bd0a72693d62dce39adef7e6,d37ed04adb9447576c5d50e9802ada7783d83ea085db11df83a346ce88f66133,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-803/template.json,803,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,6.466660163879395,6.375295363426209,0.09136480045318596,0.23051605167031583,0.2268911539906789,0.3624897679636918,True,True,538,135,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,e17bab0956f4ede29e2915c09bc57acd551732a96e29d8b86325d1703cb11630,3a6806ec682548f724936cba4dc3a975efc9e4040d214cbe1a008d299c0e00a1,48f59533ad6eaf4285a64844b4586de5ea4578200ec9d95bf9ab7e56022bfee2
G-804,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-804.json,22,20,2,28,3,4,0,0,0,6,6,6,5,1,0,0,11,0.7333333333333333,3.6666666666666665,5,1,1.0,7,0.3181818181818182,0.5909090909090909,5,9a86d2b5e8a6f30b3c5e290b93cd33a22805636b9c42a221c8137839e74a79ad,0b404ef46bcc55575a7b49487731d9ff623a7f2dc3da61a62ccb9ce01fbb8f7b,54211a0018dedb861539c6a608f78ac552d68985ced8e9b32f46718641cd6482,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-804/template.json,804,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.491671573638916,0.491671573638916,0.0,0.02461504918185119,0.02461504918185119,0.0,True,True,875,820,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,70be70c95d1820af8d0c093ab948f2b48b17593b407b20dcddec1084ba470b1d,a5d5967fe4de6ad1d397fe8dbacd7d10d8ae76bf1c7f6618ca95a0092d9dfd26,8c35168a717a63a2c9d93e34244462d3e0e4bf2e43254094ae9e56df54168dde
G-805,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-805.json,22,20,2,31,3,4,0,0,0,5,5,5,3,2,0,0,7,0.7,2.8,4,1,1.0,6,0.2727272727272727,0.5454545454545454,4,1920fd26e1e600cd20fb00b3e89e80e0339ceeaabe14f24a08b1e9f0bffe2cda,1c58dbabfa466603e49427f8bc648bd6321ed7ac74b863f017f203367dcf34b1,713c6c2ab400f18d9f21f87565306e4db4ff63257f67398bfae954a120c37c6c,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-805/template.json,805,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,2.3684487953186033,1.0829476013183594,1.2855011940002439,0.10563446271947136,0.05067160907786628,5.496285364160507,True,True,356,881,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,acf8f019a4673f7793da27c9fcb79b05d551e57c115725d1c8b4e3ec41cd8a92,5ffe97af7d28b59d584d78074408f134ba7d3fe7ff9b6f5fb8e853c1c81aaed0,488855c1095a2f7f9a689c60ab80516524b21745687c23c5b2db97bc974beab1
G-806,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-806.json,22,20,2,38,3,4,0,0,0,20,20,20,7,5,6,2,177,0.9315789473684211,17.7,19,1,1.0,11,0.5,2.8636363636363638,19,b2c294c5965850d5a900a37559ed3984e4c2560bd02cb0211c5e5084e3b33a8e,94807eaf92e45a574bcbeeadd84a4250422adcc57d9b6a5680744832a9e94ec6,ae06ecd6ea95042cde6f698cdf55f4e2abb45bdeba4cad9aa10fa1f0defaf65e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-806/template.json,806,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,2.3343960342407226,2.3343960342407226,0.0,0.03239646452289021,0.03239646452289021,0.0,True,True,264,642,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,eb665cead444e067f0fd82a648ec8d58b43c281f244888efba5ea501e2d77b2b,ae23348e3fc56a4da8e9644cf05fffa911c4a2606db10e9ce207cd69e6909ad3,0c0f97f1bd8bf68d0f3d33134793fe5aa9d70f635a0888c8cdad362f1613b358
G-807,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-807.json,22,20,2,35,3,4,0,0,0,17,17,17,4,4,6,3,123,0.9044117647058824,14.470588235294118,16,1,1.0,8,0.36363636363636365,2.6818181818181817,16,77c06acca56573c5744889231c4d229870c92d6499cbc664667514ef44ed2728,16f0e1f593cc3d484a67682c7e889190d913494072e31a414b149d2dbe8c17eb,7cda97431747c154c8b5c323be2e951fcab70ca605a0ab09e36d3a6e45228148,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-807/template.json,807,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.0,0.0,0.0,0.0,0.0,0.0,True,True,491,100,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,40d6a4dad016bd1a26019cff0455c8d466ff016f725274f7a0b71f76d20b83da,339bccf67e0c01aefb938a92f745bb8cebcce24871bdae6df0895f93b53e07e0,86491727c648af551c6aefcf3adce38e91f03cac1563272cace5eb2a21185a50
G-808,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-808.json,22,20,2,53,3,4,0,0,0,44,44,44,10,12,11,11,580,0.6131078224101479,26.363636363636363,32,1,1.0,15,0.6818181818181818,7.045454545454546,22,e21390526cad89a907cc104c85208b3e3bfb5c75c70a3f8c5baa3cb6b0a1def9,8925ff3986a0099d54f349412dfff0e043689443720fe493214ede2f8393c95b,5e3af3089e1ff0267aa44b2b296310da9332ae57a68769cb9e2220de147aaafd,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-808/template.json,808,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,7.7010324020385745,0.8966254959106446,6.80440690612793,0.06197479535693992,0.007523690160309707,5.445110519663022,True,True,349,1155,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,207870e4b716b8d32ac853d522b0dc383794888d022c99c3b3e968b4a5c5d901,f4dabe9c7c31f39d35a42f0d4eff714fd31ce30d60c2df540abb3adab604d521,c85c4799eaf92fac740551d30a98c16e4209024191661122ba92dc64ec31d094
G-809,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-809.json,22,20,2,43,3,4,2,1,3,61,64,64,10,17,18,16,1696,0.8412698412698413,53.0,62,1,1.0,11,0.5,10.454545454545455,48,9e8f2dacbdf2799c7a386b00ddc276284c163729b177630897c72f432ed967a4,9659c5b4a19af093e4f7c160ab7b54d4eda08372ffe60f646d2c6a1d800b038e,bf65d7f02ff54b7b6791c6665592641f84bef550c2b1b5792323a007a55c55c6,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-809/template.json,809,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,4.95786095046997,3.4346850814819336,1.5231758689880368,0.06768856604391271,0.047169381137507044,2.051918490640567,True,True,974,306,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,2043f38dc250aa604dec15c84578ecd4afb9567c11da14961445e615173f9f3f,3dc796094ac6b6c229876fe2de5977864a8c71d6ef5f3f42f81f67ed09ba37de,beb8d2367b0b55ea9a1dc8b48a78038884acdd7949f16367274c271c2d31ff72
G-810,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-810.json,22,20,2,57,3,4,0,2,2,88,90,90,8,14,26,40,2992,0.7470661672908864,66.4888888888889,86,1,1.0,16,0.7272727272727273,16.727272727272727,53,958c1d0fc984f4d96f0d9bb9175df6c37338f95413bce748078993a7787561c9,ff85b00a8241e5b25b33c0f9dd2edc49d15f742178094989e820382d0d210af1,cd25fd6fde8a696d0daeb453a0fed2b8492ef91606ba2962ebb6c174d778e302,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-810/template.json,810,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.4662320785522461,0.4662320785522461,0.0,0.0035894926238378157,0.0035894926238378157,0.0,True,True,882,1301,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,319193301bbe83aea1fc3c15d8029e93d3115947e8d6933f29cbd2bfb06abbf9,52dc43727f438121ed1aef45a55d3816c1e71eff6433b5d4f3464327cb26cce4,5428d183432e0902af2f7cfe9a65b0a09582efa6b3e9e195bbb82eb9509dd00e
G-811,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-811.json,22,20,2,54,3,4,1,3,4,66,70,70,8,15,21,22,2040,0.84472049689441,58.285714285714285,67,1,1.0,11,0.5,12.090909090909092,58,6e9a02bf1ac3ef64ecff8d58e58ecdb08be6e38d07c197b966d6034bc863e030,8a643adbe732fb6f72ee788a95026c7037b89097df95acfd536bc7f866a6afbd,b9bbdf8109848da5893d3ec97a7c2b85067ebe456cacb640e1d32c46f9f66460,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-811/template.json,811,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,6.2331514778137205,6.2331514778137205,0.0,0.08292657275891845,0.08292657275891845,0.0,True,True,966,530,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,a8bb9801d5826b130bcaaf9614ca4443afde081cb45a5cfc46c09c294dfcc8e5,7531789be92748cf9db5f646b186c32745f4a18e228abf30723a7831ec169f6c,00934fdebbfd4bcd126746187aa8ccd9f77b3399e2f346202648d9eaf77ed611
G-812,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-812.json,22,20,2,26,3,4,1,0,1,7,8,8,4,1,1,1,16,0.5714285714285714,4.0,6,1,1.0,7,0.3181818181818182,1.0,5,eeb2fece92c4f03c9bb09b41c6f54673885681bc30741c3bfe250626a5ed39ea,2f5c4706f181208b6652852f47458557df69e9316adc76a3fdddfe846045aaf5,133fde03d8b610dc33e0f0c537643d48c2bcb48cb7f4917cfc1f1e7fdf59160c,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-812/template.json,812,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.0,0.0,0.0,0.0,0.0,0.0,True,True,825,314,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,be5119ae6c9ead7c83edc6f8e61629c4b4ce9486bc8a2ba7e724c7b7787bfe6d,4720c3f6ef547d2b4dd2385a6fbe9fed1f7549cb5a09bb79d053f42b21e09f81,21d775ed577e44ac83271eb0061d5ee3c3c801212dab13d908b4e1d89154e108
G-813,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-813.json,22,20,2,40,3,4,0,0,0,3,3,3,2,1,0,0,2,0.6666666666666666,1.3333333333333333,2,1,1.0,4,0.18181818181818182,0.3181818181818182,2,121c35fe37e2327f4bae2b9cc5aad2bf89598a645cfca776826afea27b5a422e,f39f731e653c8e04ce7f9dcfbee56c611232a2122d27753be549c42f9a34ddbf,bd7ae87a6d1b72d609121d31ea0f25b868270bf5297b1697b00784b9cde7d855,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-813/template.json,813,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.23948869037628173,0.23948869037628173,0.0,0.01789915903534426,0.01789915903534426,0.0,True,True,538,770,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,c2edf263a0128bdbf74239e6b9cdffc8949eb80d1cad9487ee31c2964e44b284,22d1b69e70711d30ef93f7cf3d548ec705617b16ce35d0f9e0f0ffad65e4698c,1a107cee7244f3e96c8cba779a157fbc5b22481771d32d9355a0b2fde8edef09
G-814,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-814.json,22,20,2,21,3,4,0,0,0,8,8,8,6,2,0,0,15,0.5357142857142857,3.75,5,1,1.0,7,0.3181818181818182,0.8181818181818182,5,6b5a8ace6bcbd25eac749c0b8549494e2b9b86ef088898688a6b8ef7a1805289,1f83aa1a7120be153a647f47157a0799bf83bff8321240931d21bd00cac9eaa0,6eeeea336ed62038caf88cdf2a5533086fbe2158c25cebcd49b53de97bf87f4f,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-814/template.json,814,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.34548899269104005,0.2894458999633789,0.05604309272766117,0.013470213390229852,0.011335570542263588,0.2134642847966264,True,True,857,224,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,2899318dd5b9336ea23e678b33cf151ead1c7ac14acb03e4a1642740cf959537,301b82095a0f9a70b38ee894163d2be084cf4a64533c272e2dc5b16e64f9bf1f,93e42b9a808ec8d698a7fdcb6a7d789bcbaf92a82dd7c25b11b1e3e4bf77398a
G-815,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-815.json,22,20,2,21,3,4,1,0,1,9,10,10,3,6,0,0,40,0.8888888888888888,8.0,9,1,1.0,7,0.3181818181818182,1.1818181818181819,9,be413bc872f645c3d0d05ab6437ab4eb8d255ba778cb8016ee36a2e4e4660bee,8c85c62a1ece27330c9d9c1cc2dfad2ca438daf5e582a134abca599cc2e763c1,deb26bf54630c1dc413cb9312c5f666923832263e5a093f6c76a93c853304603,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-815/template.json,815,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.0,0.0,0.0,0.0,0.0,0.0,True,True,481,222,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,67d48d81ae9f6e3b2c2fca1ad36fac51f7ee901fca907110dbdaf9e572e1582f,15dbda2faf4af05605f812afd00754e5399e227099a0c03c839cfb778860cf4c,7cff90fc8e9505b4b7307be696bd5198c085f13d84292b8aa5ba055e943850a3
G-816,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-816.json,22,20,2,26,3,4,0,0,0,6,6,6,3,3,0,0,12,0.8,4.0,5,1,1.0,6,0.2727272727272727,0.6818181818181818,5,e501632dc32b16f439bb340f051328d68e9f2ce4c18e1f54fb4fe4faa20ea31a,2f6dffe891767023c3e84b7232114741b80d8e399d2c9f6e2c5d00a7f3db8170,9d93cb394ef0e8fc33cc4e89027a2d6d54db503da934cc19c39bca30785016b5,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-816/template.json,816,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.021121903419494627,0.021121903419494627,0.0,0.0010232213661010058,0.0010232213661010058,0.0,True,True,688,141,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,6e7a008b13e0c011c6e32c1434e873b2187a7ea71ea645a6d4bb28f589a31961,547af2b01bdcf5f78270072fac0d81b9a1abda2163b6ef53306adba7f9f4b312,acf9ba86a227267238dbf2b14b13e21194943347b93c5cd0ec1ef1406ce677c5
G-817,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-817.json,22,20,2,38,3,4,2,1,3,19,22,22,3,5,4,7,193,0.8354978354978355,17.545454545454547,21,1,1.0,11,0.5,3.590909090909091,17,101a99cd61f086f364f7ed2b13f45ce5eda2d8ddc41488701fbe6b86220d96d4,41b821d8f9db3acbf11496144715d0a45e7c9eff135ee9e48cb39bdc70b55fbf,ea3eab7710e03244a3562eada88fd9464078c3f1d209e05f05b673c6c497dcc7,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-817/template.json,817,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,1.1465745811462402,1.1465745811462402,0.0,0.021455362368505725,0.021455362368505725,0.0,True,True,338,926,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,d3716b099fe445ff50f8c4133ecc97e3e555f536eaf734839ff9092e9f02e7aa,1008163705de2bd83223c2787e97bbca78d2af67fa475faedf94b7a900a65e0e,c4d42498f0ca9386e6b13c3db8aa2575fcb39f9c962276d5897d3656bf506d15
G-818,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-818.json,22,20,2,35,3,4,1,0,1,32,33,33,7,5,10,10,427,0.8087121212121212,25.87878787878788,32,1,1.0,12,0.5454545454545454,5.5,23,752aac57aa446d6e987e2fdfb5993801c41e54e8040f44cf08711dcd6590107d,d338426fcd3dbad14bce26a1359db036f0eea4d1320e0c0ec2af0b23d531a1ed,2f0e8fd8a6af300f0bf615dc6093cfd384d2ea37dd4f44923a9e9ebabde27949,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-818/template.json,818,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.04033580780029297,0.04033580780029297,0.0,0.0005281737140148936,0.0005281737140148936,0.0,True,True,308,141,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,8927e9a42b71e8b7a2aed1c6eea72539af7872199f4ace0b3d5cadfd772405cf,990fd763d6c71cf82e33b14a81065722c8826cd772455ac3ed2be9465f14e113,53d49dbce494968210872227395b84e0dd1dac2543a024443b5598991d3bf033
G-819,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-819.json,22,20,2,25,3,4,0,0,0,12,12,12,4,4,4,0,59,0.8939393939393939,9.833333333333334,11,1,1.0,6,0.2727272727272727,1.6363636363636365,10,a217e9fdcc8469732926ba127424c83247b70db62709a53c5d31d660f2eabd28,b85c224ce29731025ed3f3f5362bf2285fc79d137aacc53610db15edb25f4d74,b6415b641cd09f85d1f81a6960a249cdf2327a0d57e323be3b1683d6a3007a8e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-819/template.json,819,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.006265495300292969,0.006265495300292969,0.0,0.00018727993705012857,0.00018727993705012857,0.0,True,True,838,87,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,cfd95dee2a17cb519652bab8440706297ce68ce82e190d44b06d16b7dc46a610,8e7e2d812a0dfe52182954a9847bbd7e0b1b1718a7ecfebf2814d79465ee50e0,9e09603d356f25579aa6ac45c5ba1307f4d67f1ee3cafd14ed64d6a63dde291d
G-820,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-820.json,22,20,2,24,3,4,0,0,0,9,9,9,5,4,0,0,18,0.5,4.0,5,1,1.0,9,0.4090909090909091,1.0,5,deafb6bee72123e1a6fcfd0aa5597b45fa95188cfa2c349192dd0f7393a85c80,5158ac5aabcb9598f8df7687f2af3fc536039e126bff1fd77d72ea96db64e395,f082b92c0b5083b7c51eb49a68e1770aa45a642e41605d410a2ce706a4d83858,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-820/template.json,820,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.01310689926147461,0.01310689926147461,0.0,0.00039396544241133334,0.00039396544241133334,0.0,True,True,1221,1450,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,b6cdf2a2f9769ad464afe7bdcce4ed7778b4151e5db45b42e9f13fc5b7075b71,76d8ee1505e9403e2d6036d1ce238260f3621a8d2526a5f68343eb4bf26a096f,c33b507276020d66c0a8283f5833d3ccd9ebcab6c9606b780a9e475d68de4a4c
G-821,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-821.json,22,20,2,44,3,4,1,0,1,12,13,13,4,6,2,0,59,0.7564102564102564,9.076923076923077,11,2,0.9230769230769231,8,0.36363636363636365,1.6363636363636365,9,d48b1bfbb665cf0872bcc7080aea5f44a9456f53b78f82ed64b9a860e1be4b02,d8b8d0cbefbd99d097c7ba37d34a7e122b760c6d7fa83a5de5cde45838cf1052,669508b832b80dc3a7afceabc6f65837ce05044250390fd42cc57665b7079080,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-821/template.json,821,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.28222267150878905,0.28222267150878905,0.0,0.003981692733297396,0.003981692733297396,0.0,True,True,511,1233,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,e8b4236abf87b7819650d72fcb5393522548588f6053ca307c25b116d496399c,7a9d475ce7e776716f83bef4db33e21ebf4eeec0852f5322f8a431e094e0a853,1e7e2802f730c292dcee4d741cc2de02f4f6a237e9abe4db4ca230f0754b1088
G-822,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-822.json,22,20,2,41,3,4,1,1,2,14,16,16,7,3,3,1,89,0.7416666666666667,11.125,14,1,1.0,9,0.4090909090909091,2.0454545454545454,12,c8df2f583cf12b7894b272f82da6141c3e0320bb78397c972f98b20873dfce0a,b1ba158994051a9ddd5f6e84b90d5ac4381350c25aa4ebb362ff552918913a8a,e68940aab5565e347d690064989185dfa3f27fd2ff4b9d1eb1e69c3e575d428a,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-822/template.json,822,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.3941609992980957,0.3941609992980957,0.0,0.013440139984926082,0.013440139984926082,0.0,True,True,979,761,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,340a6e57a8ad00440e6289559a1f869cdb0217ca5a012faf8d1cd00f66f34812,7663d58ed9ec2975f5a63501c0951c0ad8aa082b749703a53501b846f6ac5a7c,29b14fd2355d9c6ae74f68cdde8eb77ed9ca4cb6666d1a56faebea8c3c74bc9d
G-823,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-823.json,22,20,2,41,3,4,0,0,0,20,20,20,5,9,6,0,151,0.7947368421052632,15.1,19,1,1.0,9,0.4090909090909091,2.772727272727273,14,b72758a624bb16dc1166f97d78232b6d9ec29d62944357e907e4d709a80c0c9b,6780cc244f6f2ca322bb15f544abd4fefa6e1e64d877f75c5e8bbb33e71bcff7,8925ad93f78f683fdc1cafa22f7e16ad670330ecf9cd0bf19dccf3bf4d391e86,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-823/template.json,823,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,1.0230072708129883,0.9930537605285644,0.029953510284423834,0.03560147125803646,0.03465606671511673,0.09454045429197339,True,True,635,604,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,fe82d640aa68b46f30d1e98a14d63b295760f86d58bd5c7a95fdf1f686e4fc8e,9ace901b4374bbcc8dd8e1e092daf0d387d873e764c3132192a43bad2577f017,3ae432d41c4725f8332e504f34db1c42443c65eed5f57ac65e32c4381c8d6c7b
