topology_id,source_path,num_vertices,num_pairs,num_ndds,num_arcs,max_cycle,max_chain,num_2cycles,num_3cycles,num_cycles_total,num_chains_total,num_feasible_candidates,num_exchange_candidates,num_chains_len1,num_chains_len2,num_chains_len3,num_chains_len4,candidate_conflict_edges,candidate_conflict_density,mean_conflict_degree,max_conflict_degree,num_conflict_components,largest_conflict_component_fraction,num_vertices_in_any_candidate,fraction_vertices_in_any_candidate,mean_candidates_per_vertex,max_candidates_per_vertex,topology_hash,arc_order_hash,feasible_set_hash,template_path,manifest_index,data_seed,sample_size,training_size,validation_size,test_size,theta_seed,gurobi_seed,max_epochs,metric_stride,early_stop_patience,early_stop_min_delta,protocol,regime,test_gap_2stage,test_gap_spoplus,delta,test_normalized_gap_2stage,test_normalized_gap_spoplus,normalized_improvement_pp,two_stage_early_stop_triggered,spoplus_early_stop_triggered,two_stage_stopped_epoch,spoplus_stopped_epoch,weak_label_class,weak_label,weak_label_threshold,label_protocol,test_hash,train_prefix_hash,validation_hash,selection_category,selection_category_index,seed42_normalized_improvement_pp,seed42_test_normalized_gap_2stage,seed42_test_normalized_gap_spoplus,reference_test_seed,repeat_manifest_index
G-751,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-751.json,22,20,2,9,3,4,0,0,0,2,2,2,2,0,0,0,0,0.0,0.0,0,2,0.5,4,0.18181818181818182,0.18181818181818182,1,510d7ac5b00e7e0db39b0f6e8cf9b0c773461512d2d336cd4f417deb4729b9c3,146e5a279c6019ea2da3795468934d22883801b0f8c6290dda96509bea0431d6,0bc13d15ce259899b8d6e4d5792d174fbce775cbed58c8abc8bcaf76c1448fb1,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-751/template.json,751,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.0,0.0,0.0,0.0,0.0,0.0,True,True,2163,66,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,f6d0d87504d5fe6b841f48d70ad7aaf75e7cce776f6e84b09effe205453d43ce,71a5d3ab186d424b5ecf3241747b995df75b0877120d8bf8e4709b95ef8672fe,ece558d7093c7996f6d17b1bdf812f747cb98a60c2bd9f7e17529b4f40952ecb,ceiling_zero,0,0.0,0.0,0.0,42,0
G-919,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-919.json,22,20,2,59,3,4,4,1,5,82,87,87,7,16,26,33,3236,0.8650093557872227,74.39080459770115,85,1,1.0,11,0.5,15.545454545454545,67,8c20fffea604ac0d2c4a112ac5bd7dcfcf0a8a239474546917cb740cda4f80e3,956f3569406d47f6c7307dd47f357c6217d08102e7686594db368e54b072f65d,8b3bdd0879986573100a5b636f3d72f2747e738fa97552a245c3e3df11433f3e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-919/template.json,919,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,8.008685653686523,8.310080116271973,-0.3013944625854492,0.0674918774975809,0.06987490834418293,-0.23830308466020328,True,True,1013,235,harmful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,51f35e0026e274301b9825bcce6b8f70359b51057f79a780b6de4736444b9e30,6cae15b23a3b0869718afd47afeca8f25f2a2921481891825a37f848b5804057,f930bbdcc5e9ac2828f17c65794a65c9e580fd1041a9196921855a6adee9f355,material_negative,9,-0.23830308466020328,0.0674918774975809,0.06987490834418293,42,49
G-13,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-13.json,22,20,2,41,3,4,0,0,0,6,6,6,6,0,0,0,8,0.5333333333333333,2.6666666666666665,3,1,1.0,6,0.2727272727272727,0.5454545454545454,3,2b536fe7baed8eddabbe890bcfd98f6933c251685a9b96e9fcd8f734534d2bd2,df02cf147d070157893b165ecdc8d83e0ced791482f87ebf06a66c437ae901d2,5a8075bd804c5df3fa20066505145a70980cac995ecfcf1cf2e4db3bc2f069cc,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-13/template.json,13,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,7.699657379627228,0.0044050016403198245,7.6952523779869075,0.4229158648170216,0.0002848077818740663,42.26310570351475,True,True,1092,233,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,b0959d42ca1520a8cfc226749b7ca4043260015311eb6a10f86ad3d6e05fbb04,d6a44c6fcb1aaac70c5d0deb8a6c93672f1361876b0818b3c5b47a7b2dd5568d,588ec1b6f837d71ff0b16174ef03bc03706cacd0d40529610ff4c32804b35d4d,extreme_positive,0,42.26310570351475,0.4229158648170216,0.0002848077818740663,42,50
G-349,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-349.json,22,20,2,31,3,4,0,0,0,8,8,8,3,4,1,0,22,0.7857142857142857,5.5,7,1,1.0,9,0.4090909090909091,1.0,7,149fc7a245995fe2d65374c0b62e236661cee9aa87dadb7f79796750db645acb,8418d4c16588c4bd2ef6e1cbe8bd3f89050e25e277fd55c9009136d563f0053f,1554e2bf430fc5c7a938f586296e600ff0697aadb9480a13eeb22af86602e0d0,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-349/template.json,349,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,25.41721554517746,5.4225310754776,19.99468446969986,0.6424425701481266,0.14143746382388497,50.100510632424154,True,True,525,4929,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,52bc416e8b5b692b5e2988ab9281aba92d05c56d1a6da231e4335ed929d52b13,fc8d5dd49952d07bde42b9f52e0afa072f110ef3e59d1464471d3db8550cfa46,8c8e139f38f7cc94529b0c8630d9e647c13b3cf2a84b871b569f8eced2698970,extreme_positive,1,50.100510632424154,0.6424425701481266,0.14143746382388497,42,51
G-497,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-497.json,22,20,2,34,3,4,1,0,1,11,12,12,5,4,2,0,47,0.7121212121212122,7.833333333333333,10,1,1.0,8,0.36363636363636365,1.4545454545454546,8,7070d542977159c23a051d77ffcce2fc0338ec3140e1c2f8848b06b0696f338d,1274aaf01e15e88731495a0df0949d7180fab56a4dc20d4955336d04b66fc048,d0bd6d3006e78d240ad4db3bf909b406fa52ed8241f3c3db1db66223e4369a18,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-497/template.json,497,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,17.9887284116745,0.35439645767211914,17.63433195400238,0.3921267602100339,0.008692013770068825,38.34347464399651,True,True,737,946,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,65acb8d237a1bceb2875758337d1a155044e5762fc8fa3d89964a8ccd3fc8dd1,8be22b804c6890e6931057fa6693110e968509dd97625c5c471bcb9973507d26,8dd2afc4f2023967f8ac6d91f0d8cf9517f9263bac1d03b2d03bb0300855cad4,extreme_positive,2,38.34347464399651,0.3921267602100339,0.008692013770068825,42,52
G-490,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-490.json,22,20,2,47,3,4,0,2,2,19,21,21,5,4,4,6,164,0.780952380952381,15.619047619047619,18,1,1.0,10,0.45454545454545453,3.3636363636363638,17,758ad3fbaba105f0f987fc82f2bec141a16822f8c701adf8c04d540282da3c77,347724b6711714a55e5da60ed648384887e3eb0d9e038c9e6e448a0914205489,0f0de7b6d687fd3fadca37d1679813eb49e5023873111204108e4b3021e4ec69,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-490/template.json,490,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,29.72977466583252,0.014629199981689453,29.715145465850828,0.422364432898274,0.00030702915789987493,42.20574037403742,True,True,787,887,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,39767a2b87caf654b98ce0e4ea593a4ffab470e3a1223d4858d5761d02fe4487,fe3b32790a895cd7c3a54c52ac7b07c503abaa4fa8d921f436863b40dd481b16,6daf26612e7fe5003cdbd61b15303f268f0eddbb8ee9789a18bedf0553f40240,extreme_positive,3,42.20574037403742,0.422364432898274,0.00030702915789987493,42,53
G-223,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-223.json,22,20,2,44,3,4,0,0,0,22,22,22,3,6,8,5,213,0.922077922077922,19.363636363636363,21,1,1.0,10,0.45454545454545453,3.6818181818181817,20,4985cc3e96ab87ff98f939069c3c227568572a096de19e6b13962670952198d4,46a5b8a1ccf827658a2b5c35742ccf0eb2057b55a965ca73b04aa87cf02714ab,5663b7a1d749f02ab1c721168ccb7340df361523265b9b0695efb7a86289de74,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-223/template.json,223,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,14.159694187164307,0.2632379894256592,13.896456197738647,0.39583632502022387,0.010694024917615303,38.51423001026086,True,True,697,2373,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,5189abc6450d44f89e0c89f9d6423141c3aa1a2341ffae5e2b871f50d736ab5a,8bbf8fe6822b5925a048f30841e8df061f590e219073c8a0c591c040f08ec6d9,74d1eb5f385dc95bb22939335845920eda683826e751eb3d1c7222a35ffa4560,extreme_positive,4,38.51423001026086,0.39583632502022387,0.010694024917615303,42,54
G-972,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-972.json,22,20,2,29,3,4,1,0,1,11,12,12,5,4,2,0,35,0.5303030303030303,5.833333333333333,8,1,1.0,10,0.45454545454545453,1.4545454545454546,7,13e0a4d952d2b846dfa4b1a8b92ff20dc75f54bfd23fde9e7622161d87be6103,84754a8f9069ee489bd6d52787ac5d5cb4d772567ae4726e01f0b41076b10e17,5e01d94c7bbf15d8de2448fbfc47314507f5e25a0cdd1ebe4bba40b8681f6642,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-972/template.json,972,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,5.096451530456543,6.5402859039306644,-1.4438343734741217,0.09124709473190451,0.11789605457206505,-2.664895984016054,True,True,542,92,harmful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,a6d2b9f827972a801b4526b252a9a2acc9de6c10f06df47182134ae799f7e74d,aaff783d2c9fb697c2a047c160fa694ecd1278ad4000a4fce9dbe8cfb66590e2,b324d762f92e358e10792674dc055f52111cb292c461744a9d46f6f8a1ef6ced,extreme_negative,0,-2.664895984016054,0.09124709473190451,0.11789605457206505,42,55
G-79,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-79.json,22,20,2,34,3,4,1,1,2,25,27,27,4,9,8,4,332,0.9458689458689459,24.59259259259259,26,1,1.0,8,0.36363636363636365,4.181818181818182,23,db52704574abae6cff92a313a41b72784e831745c6b164cc95d8b2080f0718fd,e842f77a95e8c4c9ffe6fbe91f2485cdb7876d07c4a37ad1e3e7361fa0c46562,df78227e69db119f6192b5ed2cc4c58efe3acbf156583e2a5da253d1d4fbafb0,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-79/template.json,79,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,3.265404281616211,4.7974623050689695,-1.5320580234527585,0.09722296298306253,0.13686737359554177,-3.964441061247924,True,True,422,110,harmful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,33686d80c6f0da4373085636dafaae84e340df005e00bd5e1397d455c2b58476,06de32c2cd5dabf82929cce9a7d9c1697d674acb5b806f89e42fa153d9553349,7bc98fa46ab065868cba8a7ef99156ad7c2ee238cfb57475dbe91f4e54bcbe21,extreme_negative,1,-3.964441061247924,0.09722296298306253,0.13686737359554177,42,56
G-206,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-206.json,22,20,2,51,3,4,4,2,6,23,29,29,2,3,8,10,379,0.9334975369458128,26.137931034482758,28,1,1.0,9,0.4090909090909091,4.954545454545454,25,8ab55dd99872614efba89139b638feb3c569344cd2592a10c3b34df4e5f77b77,877b0fe42cc7c802bb097d7a13ecbe95554c08290aa5cafa4ebdd503fd068d4f,e300bd2d09e32bf10dfa9c507f8a63510cb66145e067282464c8be5c67bd0ae3,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-206/template.json,206,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,4.173077373504639,5.502338626861572,-1.3292612533569335,0.11882008022663866,0.15363776956605346,-3.48176893394148,True,True,382,186,harmful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,bd7e3336d88a65382eb3f80fff4b22f37e13a4c7c4ca788228eb37feaa5520f2,15a09d1576586e56ac41dfcb004342188cfe87c2b80ab93ba504a54a6df38549,c6879bd8ef82931ce20d6b9777eabcaa6b90d10a9d7ce55fc7627ab75dc05a67,extreme_negative,2,-3.48176893394148,0.11882008022663866,0.15363776956605346,42,57
G-521,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-521.json,22,20,2,52,3,4,0,0,0,41,41,41,11,22,8,0,503,0.6134146341463415,24.536585365853657,33,1,1.0,13,0.5909090909090909,5.454545454545454,21,fa4eaf3dc18cc601d8571cd5396605e19d315a425257bb39923415c73655245f,ba9b93229e8dffd8a648d1e73c8b3e20464799950b77c3a4858e567f34fc1ae5,2b68f29cc95f5e0bc19a07c4ebc3a22604e2a4a7ea63b70480ee1d653a9a852d,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-521/template.json,521,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,13.59324607849121,20.949267978668214,-7.356021900177003,0.19669230525294384,0.2937329933533705,-9.704068810042665,True,True,454,381,harmful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,da18cf919ff42010dea353dabe2b10401bf7e3774cd504f6e7712f4968382cbb,33373d4fd74d7d617eb08fbc066a0c7ae1bf6c1fb6375efe43c28a678aee4fab,81b6b317875e1bc856fb77c191e7e389663a27f6ddf177e8f48c310792827dbe,extreme_negative,3,-9.704068810042665,0.19669230525294384,0.2937329933533705,42,58
G-250,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-250.json,22,20,2,44,3,4,0,0,0,41,41,41,7,11,14,9,791,0.9646341463414634,38.58536585365854,40,1,1.0,15,0.6818181818181818,6.7272727272727275,40,226dfe9eded332ec5491c73b08349539d08931a3ce2c25521852e5ba53236ac1,42351b465d6d398a7ec1273ae606a53efb2f03b821c9bff5871a969c1454d18b,c3620fe481615ef1f6d105a2182a64467cfe4a8b20df2b8dddfce46f639cf27e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-250/template.json,250,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,15.062605346679687,15.938097312927246,-0.8754919662475587,0.24120376620602396,0.25583061455408485,-1.4626848348060884,True,True,1242,458,harmful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,87f2bb6dc134e3852234a0b3574ebef2da107b125af065bffe085a4dd316b1de,97d53d2a52d813b01c2f293144a00b093c93140dab34cbc4a9f91701a601fdf0,9eff284c2b4a3364f42e1af4e301b7fb723bc0ccf5c5efdd2dc9cca8d00ffd96,extreme_negative,4,-1.4626848348060884,0.24120376620602396,0.25583061455408485,42,59
