topology_id,train_seed,train_size,audit_status,2stage_status,spoplus_status,evaluation_status,return_code,elapsed_seconds,job_output_dir,train_bank_path,eval_manifest_path,test_summary_path,test_mean_decision_gap_2stage,test_mean_decision_gap_spoplus,spoplus_improvement_gap,message,failure_reason
G-912,2,50,passed,success,success,success,0,431.573,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-912/train_seed=000002/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-912/train_banks/train_seed=000002.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-912/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-912/train_seed=000002/train_size=50/evaluation/metrics/test_summary.csv,0.01479308319091797,0.01479308319091797,0.0,success,
G-912,3,50,passed,success,success,success,0,365.818,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-912/train_seed=000003/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-912/train_banks/train_seed=000003.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-912/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-912/train_seed=000003/train_size=50/evaluation/metrics/test_summary.csv,0.01479308319091797,0.01479308319091797,0.0,success,
G-912,4,50,passed,success,success,success,0,407.182,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-912/train_seed=000004/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-912/train_banks/train_seed=000004.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-912/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-912/train_seed=000004/train_size=50/evaluation/metrics/test_summary.csv,0.01479308319091797,0.01479308319091797,0.0,success,
G-912,5,50,passed,success,success,success,0,479.481,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-912/train_seed=000005/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-912/train_banks/train_seed=000005.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-912/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-912/train_seed=000005/train_size=50/evaluation/metrics/test_summary.csv,0.01479308319091797,0.01479308319091797,0.0,success,
G-740,1,50,passed,success,success,success,0,65.559,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-740/train_seed=000001/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-740/train_banks/train_seed=000001.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-740/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-740/train_seed=000001/train_size=50/evaluation/metrics/test_summary.csv,9.98551969051361,9.197218707084655,0.788300983428955,success,
G-740,2,50,passed,success,success,success,0,77.870,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-740/train_seed=000002/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-740/train_banks/train_seed=000002.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-740/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-740/train_seed=000002/train_size=50/evaluation/metrics/test_summary.csv,9.98551969051361,9.074896993637084,0.9106226968765259,success,
G-740,3,50,passed,success,success,success,0,92.938,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-740/train_seed=000003/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-740/train_banks/train_seed=000003.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-740/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-740/train_seed=000003/train_size=50/evaluation/metrics/test_summary.csv,9.98551969051361,9.04198948764801,0.9435302028656006,success,
G-740,4,50,passed,success,success,success,0,133.688,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-740/train_seed=000004/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-740/train_banks/train_seed=000004.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-740/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-740/train_seed=000004/train_size=50/evaluation/metrics/test_summary.csv,9.98551969051361,9.055291586875915,0.9302281036376953,success,
G-740,5,50,passed,success,success,success,0,92.859,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-740/train_seed=000005/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-740/train_banks/train_seed=000005.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-740/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-740/train_seed=000005/train_size=50/evaluation/metrics/test_summary.csv,9.98551969051361,9.06466408252716,0.9208556079864502,success,
G-836,1,50,passed,success,success,success,0,42.268,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-836/train_seed=000001/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-836/train_banks/train_seed=000001.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-836/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-836/train_seed=000001/train_size=50/evaluation/metrics/test_summary.csv,9.433837911605835,9.522703313827515,-0.08886540222167968,success,
G-836,2,50,passed,success,success,success,0,43.703,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-836/train_seed=000002/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-836/train_banks/train_seed=000002.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-836/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-836/train_seed=000002/train_size=50/evaluation/metrics/test_summary.csv,9.439530511856079,9.510131818771363,-0.0706013069152832,success,
G-836,3,50,passed,success,success,success,0,42.512,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-836/train_seed=000003/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-836/train_banks/train_seed=000003.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-836/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-836/train_seed=000003/train_size=50/evaluation/metrics/test_summary.csv,9.424512117385865,9.510131818771363,-0.08561970138549804,success,
G-836,4,50,passed,success,success,success,0,43.318,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-836/train_seed=000004/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-836/train_banks/train_seed=000004.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-836/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-836/train_seed=000004/train_size=50/evaluation/metrics/test_summary.csv,9.433575513839722,9.522703313827515,-0.08912779998779297,success,
G-836,5,50,passed,success,success,success,0,42.508,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-836/train_seed=000005/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-836/train_banks/train_seed=000005.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-836/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-836/train_seed=000005/train_size=50/evaluation/metrics/test_summary.csv,9.429304613113404,9.510131818771363,-0.08082720565795898,success,
G-117,1,50,passed,success,success,success,0,310.361,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-117/train_seed=000001/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-117/train_banks/train_seed=000001.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-117/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-117/train_seed=000001/train_size=50/evaluation/metrics/test_summary.csv,0.7837010250091553,0.7837010250091553,0.0,success,
G-117,2,50,passed,success,success,success,0,228.897,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-117/train_seed=000002/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-117/train_banks/train_seed=000002.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-117/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-117/train_seed=000002/train_size=50/evaluation/metrics/test_summary.csv,0.7837010250091553,0.7837010250091553,0.0,success,
G-117,3,50,passed,success,success,success,0,217.927,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-117/train_seed=000003/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-117/train_banks/train_seed=000003.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-117/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-117/train_seed=000003/train_size=50/evaluation/metrics/test_summary.csv,0.7837010250091553,0.7837010250091553,0.0,success,
G-117,4,50,passed,success,success,success,0,276.117,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-117/train_seed=000004/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-117/train_banks/train_seed=000004.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-117/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-117/train_seed=000004/train_size=50/evaluation/metrics/test_summary.csv,0.7837010250091553,0.7837010250091553,0.0,success,
G-117,5,50,passed,success,success,success,0,390.494,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-117/train_seed=000005/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-117/train_banks/train_seed=000005.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-117/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-117/train_seed=000005/train_size=50/evaluation/metrics/test_summary.csv,0.7837010250091553,0.7837010250091553,0.0,success,
G-21,1,50,passed,success,success,success,0,259.317,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-21/train_seed=000001/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-21/train_banks/train_seed=000001.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-21/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-21/train_seed=000001/train_size=50/evaluation/metrics/test_summary.csv,2.1149514026641847,2.0887251071929933,0.026226295471191406,success,
G-21,2,50,passed,success,success,success,0,162.503,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-21/train_seed=000002/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-21/train_banks/train_seed=000002.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-21/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-21/train_seed=000002/train_size=50/evaluation/metrics/test_summary.csv,2.1149514026641847,2.111260305404663,0.0036910972595214846,success,
G-21,3,50,passed,success,success,success,0,270.520,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-21/train_seed=000003/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-21/train_banks/train_seed=000003.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-21/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-21/train_seed=000003/train_size=50/evaluation/metrics/test_summary.csv,2.1149514026641847,2.111260305404663,0.0036910972595214846,success,
G-21,4,50,passed,success,success,success,0,173.820,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-21/train_seed=000004/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-21/train_banks/train_seed=000004.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-21/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-21/train_seed=000004/train_size=50/evaluation/metrics/test_summary.csv,2.1149514026641847,2.111260305404663,0.0036910972595214846,success,
G-21,5,50,passed,success,success,success,0,268.361,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-21/train_seed=000005/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-21/train_banks/train_seed=000005.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-21/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-21/train_seed=000005/train_size=50/evaluation/metrics/test_summary.csv,2.1149514026641847,2.0674905128479004,0.04746088981628418,success,
G-84,1,50,passed,success,success,success,0,115.225,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-84/train_seed=000001/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-84/train_banks/train_seed=000001.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-84/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-84/train_seed=000001/train_size=50/evaluation/metrics/test_summary.csv,1.3843095178604126,1.3843095178604126,0.0,success,
G-84,2,50,passed,success,success,success,0,171.006,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-84/train_seed=000002/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-84/train_banks/train_seed=000002.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-84/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-84/train_seed=000002/train_size=50/evaluation/metrics/test_summary.csv,1.3843095178604126,1.3843095178604126,0.0,success,
G-84,3,50,passed,success,success,success,0,124.634,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-84/train_seed=000003/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-84/train_banks/train_seed=000003.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-84/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-84/train_seed=000003/train_size=50/evaluation/metrics/test_summary.csv,1.3843095178604126,1.3843095178604126,0.0,success,
G-84,4,50,passed,success,success,success,0,112.703,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-84/train_seed=000004/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-84/train_banks/train_seed=000004.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-84/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-84/train_seed=000004/train_size=50/evaluation/metrics/test_summary.csv,1.3843095178604126,1.3843095178604126,0.0,success,
G-84,5,50,passed,success,success,success,0,178.223,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-84/train_seed=000005/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-84/train_banks/train_seed=000005.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-84/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-84/train_seed=000005/train_size=50/evaluation/metrics/test_summary.csv,1.3843095178604126,1.3843095178604126,0.0,success,
G-207,1,50,passed,success,success,success,0,329.806,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-207/train_seed=000001/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-207/train_banks/train_seed=000001.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-207/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-207/train_seed=000001/train_size=50/evaluation/metrics/test_summary.csv,0.34764738082885743,0.34764738082885743,0.0,success,
G-207,2,50,passed,success,success,success,0,289.376,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-207/train_seed=000002/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-207/train_banks/train_seed=000002.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-207/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-207/train_seed=000002/train_size=50/evaluation/metrics/test_summary.csv,0.34764738082885743,0.34764738082885743,0.0,success,
G-207,3,50,passed,success,success,success,0,310.697,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-207/train_seed=000003/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-207/train_banks/train_seed=000003.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-207/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-207/train_seed=000003/train_size=50/evaluation/metrics/test_summary.csv,0.34764738082885743,0.34764738082885743,0.0,success,
G-207,4,50,passed,success,success,success,0,359.341,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-207/train_seed=000004/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-207/train_banks/train_seed=000004.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-207/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-207/train_seed=000004/train_size=50/evaluation/metrics/test_summary.csv,0.34764738082885743,0.34764738082885743,0.0,success,
G-207,5,50,passed,success,success,success,0,911.545,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-207/train_seed=000005/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-207/train_banks/train_seed=000005.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-207/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-207/train_seed=000005/train_size=50/evaluation/metrics/test_summary.csv,0.34764738082885743,0.34764738082885743,0.0,success,
G-94,1,50,passed,success,success,success,0,109.459,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-94/train_seed=000001/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-94/train_banks/train_seed=000001.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-94/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-94/train_seed=000001/train_size=50/evaluation/metrics/test_summary.csv,0.48120369720458983,0.48120369720458983,0.0,success,
G-94,2,50,passed,success,success,success,0,63.264,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-94/train_seed=000002/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-94/train_banks/train_seed=000002.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-94/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-94/train_seed=000002/train_size=50/evaluation/metrics/test_summary.csv,0.48120369720458983,0.48120369720458983,0.0,success,
G-94,3,50,passed,success,success,success,0,274.827,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-94/train_seed=000003/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-94/train_banks/train_seed=000003.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-94/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-94/train_seed=000003/train_size=50/evaluation/metrics/test_summary.csv,0.48120369720458983,0.48120369720458983,0.0,success,
G-94,4,50,passed,success,success,success,0,75.802,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-94/train_seed=000004/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-94/train_banks/train_seed=000004.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-94/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-94/train_seed=000004/train_size=50/evaluation/metrics/test_summary.csv,0.48120369720458983,0.48120369720458983,0.0,success,
G-94,5,50,passed,success,success,success,0,412.346,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-94/train_seed=000005/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-94/train_banks/train_seed=000005.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-94/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-94/train_seed=000005/train_size=50/evaluation/metrics/test_summary.csv,0.48120369720458983,0.48120369720458983,0.0,success,
G-269,1,50,passed,success,success,success,0,270.768,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-269/train_seed=000001/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-269/train_banks/train_seed=000001.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-269/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-269/train_seed=000001/train_size=50/evaluation/metrics/test_summary.csv,15.527554718017578,0.24157043075561524,15.285984287261963,success,
G-269,2,50,passed,success,success,success,0,257.994,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-269/train_seed=000002/train_size=50,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-269/train_banks/train_seed=000002.npz,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/data/step2c_poly_d8_mult_eps050/G-269/eval/eval_manifest.json,/local1/fuweik/step3_screen_160x5_e3000_20260620/run/jobs/step2c_poly_d8_mult_eps050/G-269/train_seed=000002/train_size=50/evaluation/metrics/test_summary.csv,15.527554718017578,0.24157043075561524,15.285984287261963,success,
