topology_id,num_vertices,num_pairs,num_ndds,num_arcs,num_exchange_candidates,num_2cycles,num_3cycles,num_cycles_total,num_chains_total,num_chains_len1,num_chains_len2,num_chains_len3,num_chains_len4,candidate_conflict_density,mean_conflict_degree,max_conflict_degree,largest_conflict_component_fraction,fraction_vertices_in_any_candidate,mean_candidates_per_vertex,max_candidates_per_vertex,num_label_seeds,num_distinct_oracle_solutions,oracle_solution_entropy,dominant_oracle_solution_fraction,mean_pairwise_oracle_jaccard,mean_oracle_objective,median_oracle_objective,mean_top1_top2_margin,median_top1_top2_margin,mean_top1_top5_margin,median_top1_top5_margin,fraction_linear_proxy_differs_from_oracle,mean_linear_proxy_gap_to_oracle,median_linear_proxy_gap_to_oracle,mean_linear_proxy_normalized_gap_to_oracle,median_linear_proxy_normalized_gap_to_oracle,mean_linear_proxy_jaccard_with_oracle
G-449,22,20,2,16,4,0,0,0,4,3,1,0,0,0.5,1.5,2,1.0,0.22727272727272727,0.4090909090909091,2,100,2,0.3669249912727096,0.88,0.84,26.970309,26.4108,2.016193,2.097299999999999,6.609881,6.52565,0.12,0.12857800000000003,0.0,0.005572163635326857,0.0,0.91
G-450,22,20,2,44,17,0,0,0,17,3,5,7,2,0.7205882352941176,11.529411764705882,15,1.0,0.5454545454545454,2.6818181818181817,13,100,3,0.8751174953967701,0.51,0.6592977392977393,56.753921,55.03325,1.4822010000000005,0.5131499999999996,7.350513,7.643600000000006,0.57,1.589207,0.5781999999999989,0.027933007239263626,0.01086647536435063,0.6552380952380952
G-451,22,20,2,30,7,0,0,0,7,7,0,0,0,0.5238095238095238,3.142857142857143,4,1.0,0.3181818181818182,0.6363636363636364,4,100,3,0.5926491777067754,0.76,0.7461279461279461,24.260708,23.80055,4.122489,3.6785500000000013,10.012682,10.44385,0.24,0.5635859999999999,0.0,0.024884859851458416,0.0,0.8366666666666667
G-452,22,20,2,33,28,1,1,2,26,4,6,9,7,0.9074074074074074,24.5,27,1.0,0.5,4.636363636363637,23,100,1,0.0,1.0,1.0,70.763749,70.38745,3.8387069999999994,3.8952999999999918,19.270338,18.679600000000004,0.0,0.0,0.0,0.0,0.0,1.0
G-453,22,20,2,53,14,0,0,0,14,3,3,4,4,0.8791208791208791,11.428571428571429,13,1.0,0.4090909090909091,2.3181818181818183,13,100,2,0.40496348506393853,0.86,0.8783838383838384,59.606752,60.6691,2.6416680000000006,2.475550000000002,6.974995,6.891799999999996,0.14,0.18093100000000029,0.0,0.003623963261246253,0.0,0.93
G-454,22,20,2,39,13,1,0,1,12,6,5,1,0,0.8076923076923077,9.692307692307692,12,1.0,0.2727272727272727,1.5,9,100,4,1.216764541425426,0.48,0.5507811447811448,19.449857,19.6388,0.6254130000000002,0.31900000000000084,4.307178,3.8801000000000005,0.72,3.44449,2.8426000000000027,0.16254433738000193,0.14534232209423084,0.4936666666666667
G-455,22,20,2,49,8,0,0,0,8,4,3,1,0,0.8571428571428571,6.0,7,1.0,0.3181818181818182,0.9545454545454546,7,100,2,0.056001534354847345,0.99,0.985,30.62662,30.398699999999998,6.268023,6.2283500000000025,18.929005,18.317399999999996,0.01,0.0010949999999999703,0.0,6.097730753167036e-05,0.0,0.9925
G-456,22,20,2,60,108,2,2,4,104,9,24,38,33,0.8795430944963655,94.11111111111111,106,1.0,0.5909090909090909,18.954545454545453,77,100,2,0.1985152433458726,0.95,0.957351290684624,101.51664099999999,102.29680000000002,1.2731930000000014,1.298650000000002,4.323828,4.078600000000002,0.05,0.1760029999999996,0.0,0.0019398305915502231,0.0,0.9777777777777777
G-457,22,20,2,24,12,1,0,1,11,4,3,3,1,0.8484848484848485,9.333333333333334,11,1.0,0.2727272727272727,1.6363636363636365,10,100,2,0.5269079614313803,0.78,0.7688888888888888,43.870151,43.4119,2.613922999999999,2.5411499999999947,7.336368,6.974400000000003,0.22,0.35134299999999985,0.0,0.00877384630089004,0.0,0.8533333333333333
G-458,22,20,2,31,13,1,0,1,12,5,5,2,0,0.782051282051282,9.384615384615385,11,1.0,0.2727272727272727,1.5909090909090908,9,100,2,0.6802920001921535,0.58,0.8031515151515152,19.431727,19.28855,0.9257040000000002,0.8049999999999997,3.158984,2.9314500000000008,0.42,0.609359,0.0,0.030519540330904184,0.0,0.832
G-459,22,20,2,37,3,0,0,0,3,3,0,0,0,0.6666666666666666,1.3333333333333333,2,1.0,0.18181818181818182,0.2727272727272727,2,100,1,0.0,1.0,1.0,4.00501,3.9827,0.10457099999999997,0.10374999999999979,4.00501,3.9827,0.0,0.0,0.0,0.0,0.0,1.0
G-460,22,20,2,29,8,0,0,0,8,4,3,1,0,0.8214285714285714,5.75,7,1.0,0.3181818181818182,0.9545454545454546,7,100,2,0.40496348506393853,0.86,0.7567676767676768,12.66812,12.544049999999999,3.1118099999999997,3.078249999999999,4.729377,4.779400000000001,0.14,0.23232699999999995,0.0,0.021604011707518484,0.0,0.86
G-461,22,20,2,36,13,0,0,0,13,5,4,3,1,0.6923076923076923,8.307692307692308,11,1.0,0.3181818181818182,1.7727272727272727,7,100,5,0.82647116741357,0.74,0.7711226551226551,18.779183,18.4125,0.25920300000000007,0.24945000000000128,1.839495,1.789649999999999,0.26,0.08292500000000004,0.0,0.004838429647405574,0.0,0.8623809523809524
G-462,22,20,2,53,19,2,0,2,17,5,6,4,2,0.8771929824561403,15.789473684210526,18,1.0,0.2727272727272727,2.6363636363636362,14,100,5,0.6989983473533015,0.74,0.8183588263588264,38.418906,37.704899999999995,1.695691,1.5721000000000007,4.373120999999999,4.2013,0.26,0.259932,0.0,0.007316734928340714,0.0,0.886095238095238
G-463,22,20,2,42,39,0,0,0,39,5,10,16,8,0.9176788124156545,34.87179487179487,37,1.0,0.5,6.545454545454546,37,100,4,0.9196505028071175,0.69,0.7701010101010101,56.92843,54.86725,1.1030459999999997,0.9791500000000042,4.295131999999999,4.085499999999996,0.31,0.5012180000000004,0.0,0.009261137980745475,0.0,0.86
G-464,22,20,2,41,15,0,2,2,13,3,4,4,2,0.819047619047619,11.466666666666667,14,1.0,0.3181818181818182,2.272727272727273,10,100,4,0.8836841329652494,0.6,0.7032287157287157,43.946214,43.9738,0.7882760000000009,0.7278999999999982,4.0456970000000005,3.5241000000000042,0.66,2.5955100000000004,1.5986000000000047,0.058508737958251796,0.034328964962156094,0.6257142857142857
G-465,22,20,2,34,31,0,0,0,31,9,10,7,5,0.7698924731182796,23.096774193548388,29,1.0,0.5454545454545454,4.590909090909091,20,100,3,0.3800253076270823,0.89,0.9126911976911977,90.014286,90.9417,2.041273000000001,2.0713500000000096,11.333609000000001,11.286749999999998,0.11,0.12762299999999996,0.0,0.001520233619271466,0.0,0.9521428571428572
G-466,22,20,2,41,38,1,1,2,36,7,10,13,6,0.8705547652916074,32.21052631578947,36,1.0,0.4090909090909091,5.954545454545454,29,100,7,1.3461663671028692,0.44,0.5539530222863556,52.383073,52.03525,1.8296140000000003,1.35595,5.911183,5.97935,0.56,1.506096,0.7149500000000018,0.02918005206892579,0.014517608639865722,0.6433928571428571
G-467,22,20,2,24,3,0,0,0,3,3,0,0,0,0.3333333333333333,0.6666666666666666,1,0.6666666666666666,0.22727272727272727,0.2727272727272727,2,100,1,0.0,1.0,1.0,30.508665,29.375349999999997,12.60679,12.121799999999999,30.152939,29.14095,0.0,0.0,0.0,0.0,0.0,1.0
G-468,22,20,2,28,3,0,0,0,3,3,0,0,0,0.3333333333333333,0.6666666666666666,1,0.6666666666666666,0.22727272727272727,0.2727272727272727,2,100,1,0.0,1.0,1.0,8.58426,8.5363,1.025247,1.03165,7.695132,7.6754,0.0,0.0,0.0,0.0,0.0,1.0
G-469,22,20,2,45,41,2,1,3,38,4,12,10,12,0.7963414634146342,31.853658536585368,38,1.0,0.5909090909090909,6.863636363636363,33,100,4,0.5480462076730389,0.82,0.8608870523415978,105.501087,106.0755,0.4503310000000002,0.4189500000000024,7.803171000000001,7.403500000000001,0.18,0.91979,0.0,0.009047058938555673,0.0,0.9177272727272727
G-470,22,20,2,39,3,0,1,1,2,2,0,0,0,0.0,0.0,0,0.3333333333333333,0.3181818181818182,0.3181818181818182,1,100,1,0.0,1.0,1.0,42.725594,42.6952,0.7209609999999999,0.6816999999999958,34.696782999999996,34.411699999999996,0.0,0.0,0.0,0.0,0.0,1.0
G-471,22,20,2,36,15,0,1,1,14,3,3,7,1,0.5333333333333333,7.466666666666667,9,1.0,0.5,2.3181818181818183,8,100,4,0.8112162380656244,0.57,0.73797594997595,81.11094,81.17015,2.939322,2.186300000000003,10.403592999999999,10.2915,0.6,4.836674000000001,2.3767500000000013,0.05723391760813893,0.02957242310380804,0.696
G-472,22,20,2,43,15,0,0,0,15,5,5,4,1,0.819047619047619,11.466666666666667,14,1.0,0.36363636363636365,2.090909090909091,10,100,1,0.0,1.0,1.0,15.597536999999999,16.05405,2.4659139999999997,2.4160499999999985,4.190255,4.232399999999999,0.0,0.0,0.0,0.0,0.0,1.0
G-473,22,20,2,50,53,1,1,2,51,8,16,16,11,0.8541364296081277,44.41509433962264,51,1.0,0.5,8.545454545454545,41,100,4,0.7190127556260182,0.73,0.7793651158045097,87.712305,86.67785,1.5587220000000015,1.4769500000000022,5.790378000000001,5.338999999999999,0.77,3.684250000000002,3.456950000000006,0.042402126868525146,0.03791505494489042,0.6034848484848485
G-474,22,20,2,45,5,0,0,0,5,2,3,0,0,0.7,2.8,4,1.0,0.2727272727272727,0.5909090909090909,4,100,2,0.5004024235381879,0.8,0.7575757575757576,7.991267,8.0626,2.572337,2.2218,6.409188,6.31755,0.2,0.316326,0.0,0.047971617126699666,0.0,0.85
G-475,22,20,2,42,16,0,1,1,15,4,4,3,4,0.6583333333333333,9.875,13,1.0,0.5,2.5,11,100,5,1.3346061188384744,0.37,0.551628988295655,68.907236,69.5359,1.8949230000000001,1.443000000000005,6.681542,6.2471,0.74,2.454854,1.3954500000000039,0.03664887710069443,0.02139373163348364,0.596984126984127
G-476,22,20,2,63,15,1,0,1,14,5,7,2,0,0.8,11.2,14,1.0,0.45454545454545453,1.8636363636363635,13,100,1,0.0,1.0,1.0,106.01781,105.8193,1.0924330000000015,1.0886999999999958,57.942497,58.8211,0.0,0.0,0.0,0.0,0.0,1.0
G-477,22,20,2,42,48,1,1,2,46,10,16,15,5,0.7836879432624113,36.833333333333336,44,1.0,0.5909090909090909,7.181818181818182,34,100,10,1.6950714067670758,0.36,0.5946250601250601,76.333496,76.923,1.8313359999999992,1.4677999999999969,5.667871,5.4059999999999775,0.74,2.6533729999999993,1.7892000000000046,0.034761355010848025,0.02241308537740544,0.6363611111111112
G-478,22,20,2,45,12,0,0,0,12,8,4,0,0,0.6515151515151515,7.166666666666667,9,1.0,0.36363636363636365,1.2727272727272727,9,100,4,0.9640664872988174,0.64,0.5226262626262627,43.069694,43.625800000000005,2.813578,2.3272499999999994,8.310426,7.755949999999999,0.36,2.152136,0.0,0.048954297112362634,0.0,0.675
G-479,22,20,2,51,30,1,0,1,29,8,13,6,2,0.8091954022988506,23.466666666666665,29,1.0,0.4090909090909091,4.136363636363637,18,100,4,1.2049027387772113,0.51,0.5821813371813371,56.998154,55.94425,1.4755160000000016,1.3410000000000082,5.528932,5.539200000000001,0.49,1.9782900000000003,0.0,0.03452653888398529,0.0,0.7010714285714286
G-480,22,20,2,41,9,0,0,0,9,6,3,0,0,0.6666666666666666,5.333333333333333,7,1.0,0.36363636363636365,0.9545454545454546,7,100,4,1.0693139238646743,0.45,0.561043771043771,20.364846,20.4082,2.062494,1.6468500000000006,7.0508690000000005,6.894000000000001,0.55,1.0669849999999999,0.22264999999999802,0.05117888453787769,0.013084253488412807,0.62
G-481,22,20,2,45,18,0,0,0,18,6,6,3,3,0.7124183006535948,12.11111111111111,16,1.0,0.6363636363636364,2.590909090909091,14,100,2,0.167944147734173,0.96,0.9418181818181818,64.298689,64.804,6.517390000000001,6.651700000000009,10.021745000000001,10.237900000000007,0.04,0.17365999999999984,0.0,0.003395687971432333,0.0,0.97
G-482,22,20,2,40,14,0,1,1,13,6,6,1,0,0.7912087912087912,10.285714285714286,12,0.9285714285714286,0.5,1.6818181818181819,12,100,3,0.15383759322861115,0.97,0.9651839826839826,75.831675,76.0327,6.291499,6.674299999999988,11.754358,11.402750000000001,0.03,0.02265900000000002,0.0,0.00034975794053573503,0.0,0.9823214285714286
G-483,22,20,2,25,11,1,0,1,10,4,3,1,2,0.6727272727272727,6.7272727272727275,9,0.9090909090909091,0.5,1.5,9,100,3,0.15383759322861115,0.97,0.9671091871091871,60.924125000000004,60.15645000000001,3.8537270000000006,3.7952000000000012,13.30235,13.320149999999998,0.03,0.04575500000000012,0.0,0.0008233020042263831,0.0,0.9833333333333333
G-484,22,20,2,18,5,0,0,0,5,4,1,0,0,0.5,2.0,3,1.0,0.2727272727272727,0.5,3,100,2,0.25363894692169137,0.93,0.9342424242424242,40.066445,40.0005,4.943115,5.0031,19.099333,18.78955,0.07,0.1591000000000002,0.0,0.004478237952091863,0.0,0.965
G-485,22,20,2,43,32,1,1,2,30,4,8,10,8,0.9274193548387096,28.75,31,1.0,0.4090909090909091,5.318181818181818,26,100,3,0.8570857674903515,0.57,0.762995670995671,66.491471,63.9935,2.6018870000000005,1.559749999999994,6.271738,6.590949999999999,0.94,15.098654999999999,13.808700000000002,0.2160153018812253,0.22023177233795913,0.45071428571428573
G-486,22,20,2,28,9,0,0,0,9,4,5,0,0,0.7222222222222222,5.777777777777778,7,1.0,0.3181818181818182,1.0454545454545454,6,100,3,0.7883658292205629,0.58,0.5722222222222222,24.99495,24.687399999999997,2.438909,2.0663,8.075695,8.3795,0.42,0.880961,0.0,0.036584015678855594,0.0,0.645
G-487,22,20,2,55,10,0,0,0,10,6,4,0,0,0.8666666666666667,7.8,9,1.0,0.3181818181818182,1.0909090909090908,9,100,3,0.693257963508706,0.69,0.6595656565656566,17.952365,17.7836,1.2855199999999998,0.9544500000000005,5.593864,5.796799999999999,0.98,7.12054,7.287600000000001,0.36738651228198227,0.40064575121366747,0.078
G-488,22,20,2,20,3,0,0,0,3,3,0,0,0,0.6666666666666666,1.3333333333333333,2,1.0,0.18181818181818182,0.2727272727272727,2,100,1,0.0,1.0,1.0,9.608929999999999,9.58175,2.512584,2.4680999999999997,9.608929999999999,9.58175,0.0,0.0,0.0,0.0,0.0,1.0
G-489,22,20,2,42,4,0,0,0,4,3,1,0,0,0.8333333333333334,2.5,3,1.0,0.18181818181818182,0.4090909090909091,3,100,2,0.6881388137135884,0.55,0.5,13.515316,13.4495,3.54384,3.2612000000000005,11.261578,11.18085,0.45,1.677305,0.0,0.1104568303811427,0.0,0.55
G-490,22,20,2,47,21,0,2,2,19,5,4,4,6,0.780952380952381,15.619047619047619,18,1.0,0.45454545454545453,3.3636363636363638,17,100,1,0.0,1.0,1.0,67.436137,66.638,5.855897000000001,6.243600000000001,14.618353,14.752000000000013,0.0,0.0,0.0,0.0,0.0,1.0
G-491,22,20,2,42,4,0,0,0,4,2,1,1,0,0.5,1.5,2,0.75,0.2727272727272727,0.5,3,100,1,0.0,1.0,1.0,31.506569,31.246500000000005,1.143488,1.1328999999999994,19.547012,19.1719,0.0,0.0,0.0,0.0,0.0,1.0
G-492,22,20,2,33,7,1,0,1,6,5,1,0,0,0.38095238095238093,2.2857142857142856,4,0.8571428571428571,0.36363636363636365,0.6818181818181818,4,100,1,0.0,1.0,1.0,27.137932,27.227850000000004,0.31318199999999974,0.3081499999999977,5.130849,5.153599999999998,0.0,0.0,0.0,0.0,0.0,1.0
G-493,22,20,2,44,28,2,0,2,26,6,9,7,4,0.8703703703703703,23.5,26,0.9642857142857143,0.45454545454545453,4.136363636363637,25,100,4,1.0835610241291744,0.52,0.6946380471380471,69.843313,69.95350000000002,1.8504260000000006,1.8922999999999988,8.048263,7.889149999999994,0.69,3.1792820000000006,1.9373500000000021,0.04526191362619374,0.02616794880190667,0.6798611111111111
G-494,22,20,2,37,23,0,3,3,20,4,4,4,8,0.8656126482213439,19.043478260869566,21,1.0,0.4090909090909091,3.8636363636363638,18,100,6,0.8734905500379476,0.74,0.7920121853455186,48.409769,48.197900000000004,0.1746839999999998,0.17565000000000452,2.943843,2.7475500000000004,0.99,17.172635,16.511700000000005,0.34051309428781396,0.3517459173890328,0.40035714285714286
G-495,22,20,2,43,19,0,0,0,19,9,5,4,1,0.847953216374269,15.263157894736842,17,1.0,0.45454545454545453,2.4545454545454546,17,100,2,0.167944147734173,0.96,0.9224242424242424,32.017993,31.648600000000002,0.6768700000000001,0.6697999999999986,3.4958880000000003,3.3885000000000023,0.04,0.07551299999999998,0.0,0.0028694699038981247,0.0,0.96
G-496,22,20,2,31,11,0,0,0,11,4,2,4,1,0.8181818181818182,8.181818181818182,9,0.9090909090909091,0.4090909090909091,1.5909090909090908,10,100,2,0.30253782309749805,0.91,0.8818181818181818,58.913833,59.75755,3.6497620000000004,3.4654000000000025,5.774871,5.6416499999999985,0.09,0.13467000000000007,0.0,0.002404974847220972,0.0,0.9357142857142857
G-497,22,20,2,34,12,1,0,1,11,5,4,2,0,0.7121212121212122,7.833333333333333,10,1.0,0.36363636363636365,1.4545454545454546,8,100,3,0.8325224031802895,0.69,0.7013535353535354,41.186085,40.52034999999999,1.4030520000000006,1.1214999999999993,6.982795,6.8558999999999966,1.0,16.230474,15.145550000000004,0.3747113601953078,0.3881408135050056,0.30433333333333334
G-498,22,20,2,29,8,0,0,0,8,8,0,0,0,0.5714285714285714,4.0,5,1.0,0.3181818181818182,0.7272727272727273,5,100,2,0.098039113279732,0.98,0.9736026936026936,28.797064,28.6646,6.187683,5.671399999999998,12.699154,12.40805,0.02,0.025764999999999993,0.0,0.001041468633753342,0.0,0.9866666666666667
G-499,22,20,2,41,26,2,0,2,24,5,5,9,5,0.7846153846153846,19.615384615384617,25,1.0,0.5,4.090909090909091,17,100,3,0.44330669146808716,0.88,0.8416161616161616,53.327889,52.1991,0.8352510000000002,0.8233499999999978,1.5460780000000005,1.5608000000000004,0.12,0.496111,0.0,0.010239152116646267,0.0,0.9133333333333333
G-500,22,20,2,53,45,1,1,2,43,4,10,15,14,0.798989898989899,35.15555555555556,42,1.0,0.7272727272727273,7.863636363636363,38,100,4,1.1458301348610085,0.43,0.687037037037037,112.452978,113.90505,4.626546,3.6396500000000103,10.210638000000001,9.39990000000001,0.6,4.156869000000001,1.8573000000000022,0.03658777278119696,0.016956565895797734,0.7186111111111111
G-501,22,20,2,30,3,1,0,1,2,2,0,0,0,0.3333333333333333,0.6666666666666666,1,0.6666666666666666,0.22727272727272727,0.2727272727272727,2,100,1,0.0,1.0,1.0,12.680339,12.41315,0.8604849999999999,0.929050000000001,12.314988,12.1086,0.0,0.0,0.0,0.0,0.0,1.0
G-502,22,20,2,23,4,0,0,0,4,4,0,0,0,0.5,1.5,2,1.0,0.22727272727272727,0.36363636363636365,2,100,1,0.0,1.0,1.0,14.399764,14.71075,4.25593,3.9844000000000004,11.563009,11.7586,0.0,0.0,0.0,0.0,0.0,1.0
G-503,22,20,2,24,7,0,0,0,7,6,1,0,0,0.7619047619047619,4.571428571428571,6,1.0,0.36363636363636365,0.6818181818181818,6,100,2,0.3250829733914482,0.9,0.8787878787878788,14.977298,14.8479,2.347503,2.3621500000000006,9.580632,9.76445,0.1,0.13047799999999998,0.0,0.01161181364656527,0.0,0.9333333333333333
G-504,22,20,2,34,13,0,0,0,13,6,6,1,0,0.7564102564102564,9.076923076923077,11,1.0,0.36363636363636365,1.5454545454545454,10,100,4,0.8963836356858559,0.67,0.6533198653198653,45.495254,45.76075,2.11171,1.9337499999999999,9.114545,8.738550000000004,0.33,1.5478040000000002,0.0,0.03428166909347433,0.0,0.7673333333333333
G-505,22,20,2,41,28,0,0,0,28,11,6,9,2,0.708994708994709,19.142857142857142,25,1.0,0.5,3.909090909090909,16,100,2,0.5392763414970504,0.77,0.8977777777777778,58.124851,59.07775000000001,2.9112959999999997,2.275400000000001,9.189661999999998,9.256450000000005,0.23,0.32523799999999964,0.0,0.0055705710757735175,0.0,0.9342857142857143
G-506,22,20,2,51,74,0,1,1,73,9,17,22,25,0.8607922991484636,62.83783783783784,72,1.0,0.5,12.954545454545455,46,100,7,1.2733548105050971,0.43,0.5592863993470054,95.113863,95.05955,2.720183,1.8279999999999887,6.1951480000000005,5.537300000000002,0.57,2.895638,1.4750000000000014,0.029971818551113423,0.01770764502570473,0.628030303030303
G-507,22,20,2,40,21,0,2,2,19,4,5,6,4,0.8571428571428571,17.142857142857142,19,1.0,0.3181818181818182,3.3181818181818183,16,100,5,1.422918175372267,0.36,0.48208273208273206,13.991695,14.137799999999999,0.48454699999999984,0.2008000000000001,1.785699,1.7979500000000002,0.8,1.697846,0.995750000000001,0.11874720888847534,0.07390191660977061,0.506547619047619
G-508,22,20,2,43,20,1,0,1,19,4,4,5,6,0.8578947368421053,16.3,19,1.0,0.45454545454545453,3.272727272727273,17,100,4,0.9125573884797396,0.62,0.6436219336219337,29.238202,29.101550000000003,2.4471900000000004,2.264000000000003,6.00167,6.0579,0.38,1.1147509999999998,0.0,0.037198313607824995,0.0,0.7457142857142857
G-509,22,20,2,44,46,2,2,4,42,6,8,14,14,0.9140096618357488,41.130434782608695,45,1.0,0.45454545454545453,7.818181818181818,35,100,5,1.2507937919160332,0.51,0.6274679333012666,50.543663,51.5608,1.1984180000000006,1.0382999999999996,3.925923,3.7757499999999986,0.49,1.9239159999999995,0.0,0.03993660864963384,0.0,0.7326388888888888
G-510,22,20,2,58,48,3,1,4,44,5,8,14,17,0.7411347517730497,34.833333333333336,45,1.0,0.5909090909090909,8.363636363636363,29,100,2,0.22696752250060448,0.94,0.9211188811188811,119.545512,119.65475,4.335086000000001,4.531100000000009,8.769287,8.681750000000008,0.06,0.28431200000000034,0.0,0.002658290096430934,0.0,0.9584615384615385
G-511,22,20,2,35,23,1,1,2,21,4,4,5,8,0.8932806324110671,19.652173913043477,21,0.9565217391304348,0.6363636363636364,3.8636363636363638,20,100,3,0.15383759322861115,0.97,0.9754353054353054,81.659618,81.2295,3.9172540000000002,4.103999999999999,19.539364,19.798950000000005,0.03,0.010287000000000148,0.0,0.00013089034585629335,0.0,0.9876190476190476
G-512,22,20,2,24,4,0,0,0,4,4,0,0,0,0.3333333333333333,1.0,1,0.5,0.2727272727272727,0.36363636363636365,2,100,2,0.5004024235381879,0.8,0.7845117845117845,16.580239,15.99575,3.160968,2.8210499999999996,8.960694,8.51675,0.2,0.312111,0.0,0.020876156083228025,0.0,0.8666666666666667
G-513,22,20,2,43,16,0,0,0,16,8,5,2,1,0.6916666666666667,10.375,13,1.0,0.36363636363636365,2.0,8,100,4,0.9601099973559736,0.62,0.7152477152477152,35.712785,35.230149999999995,0.12540799999999913,0.12719999999999843,1.7181599999999995,1.6556499999999996,0.38,0.7785079999999998,0.0,0.024532808538947376,0.0,0.8145238095238095
G-514,22,20,2,37,23,1,0,1,22,7,8,5,2,0.8260869565217391,18.17391304347826,21,1.0,0.4090909090909091,3.1818181818181817,19,100,6,1.2205652249731673,0.55,0.6302549302549303,21.236515,21.304699999999997,0.8480850000000001,0.7100000000000026,2.955472,2.4602499999999994,0.78,3.30495,2.947149999999999,0.15227637314585502,0.142169878500944,0.6035714285714285
G-515,22,20,2,33,6,0,0,0,6,3,2,1,0,0.8,4.0,5,1.0,0.22727272727272727,0.7272727272727273,4,100,1,0.0,1.0,1.0,20.487223,20.338050000000003,0.4715969999999999,0.4657,7.15444,6.8439,0.0,0.0,0.0,0.0,0.0,1.0
G-516,22,20,2,35,15,0,0,0,15,11,4,0,0,0.5523809523809524,7.733333333333333,9,1.0,0.45454545454545453,1.5454545454545454,9,100,4,0.5715899294548734,0.82,0.7657575757575757,50.83821,50.367450000000005,6.164357,5.692950000000003,11.272695,10.711150000000002,0.18,0.4591520000000001,0.0,0.010367328312333305,0.0,0.8625
G-517,22,20,2,33,19,1,1,2,17,4,4,4,5,0.7543859649122807,13.578947368421053,18,1.0,0.45454545454545453,3.0,13,100,3,0.44330669146808716,0.88,0.9108802308802308,88.377628,87.81955,0.47334999999999916,0.38239999999999696,10.081913,9.843400000000003,0.12,0.15458599999999997,0.0,0.0018382992548323356,0.0,0.9521428571428572
G-518,22,20,2,17,2,0,0,0,2,2,0,0,0,0.0,0.0,0,0.5,0.18181818181818182,0.18181818181818182,1,100,1,0.0,1.0,1.0,18.562616,19.17635,1.72848,1.7825500000000005,,,0.0,0.0,0.0,0.0,0.0,1.0
G-519,22,20,2,26,10,0,0,0,10,7,3,0,0,0.5555555555555556,5.0,6,1.0,0.36363636363636365,1.0454545454545454,6,100,2,0.40496348506393853,0.86,0.8783838383838384,62.390722,62.35555000000001,6.706254,6.356349999999999,23.109433,21.989199999999997,0.14,0.23686400000000013,0.0,0.003731256981367475,0.0,0.93
G-520,22,20,2,52,34,2,1,3,31,7,7,9,8,0.8877005347593583,29.294117647058822,33,1.0,0.5454545454545454,5.363636363636363,30,100,1,0.0,1.0,1.0,112.344779,114.0075,3.934485000000002,4.0473,9.878549999999999,9.560449999999989,0.0,0.0,0.0,0.0,0.0,1.0
G-521,22,20,2,52,41,0,0,0,41,11,22,8,0,0.6134146341463415,24.536585365853657,33,1.0,0.5909090909090909,5.454545454545454,21,100,8,1.4453689933596425,0.46,0.5243482443482443,68.734943,68.452,3.1116749999999995,2.4328000000000003,7.745589,7.420200000000005,1.0,21.677798,20.718149999999994,0.3001360803061776,0.2991885309540062,0.25285714285714284
G-522,22,20,2,42,17,0,0,0,17,6,6,3,2,0.8382352941176471,13.411764705882353,16,1.0,0.45454545454545453,2.3636363636363638,13,100,4,0.7129103118629845,0.78,0.7572467532467533,42.426992,43.058049999999994,2.6148450000000008,2.0878000000000085,6.3809260000000005,6.063950000000002,0.89,3.419149000000001,3.2863500000000023,0.08224494007878679,0.07884593355964467,0.5528571428571428
G-523,22,20,2,27,11,0,0,0,11,4,5,2,0,0.7454545454545455,7.454545454545454,10,1.0,0.45454545454545453,1.4090909090909092,9,100,2,0.056001534354847345,0.99,0.99,35.239323,35.7315,1.5766449999999994,1.700149999999999,9.578223,9.581999999999999,0.99,8.396672,8.415249999999999,0.23358883163843394,0.22776879411810513,0.505
G-524,22,20,2,39,22,0,0,0,22,7,8,6,1,0.7316017316017316,15.363636363636363,20,1.0,0.4090909090909091,3.0454545454545454,16,100,2,0.60215168259268,0.71,0.8217316017316018,90.95844,92.43144999999998,0.4563280000000009,0.42960000000000775,21.532151000000002,20.763999999999996,0.71,0.3890850000000009,0.3580000000000112,0.00429523714452426,0.003823919766019681,0.6957142857142857
G-525,22,20,2,30,9,0,0,0,9,6,3,0,0,0.6111111111111112,4.888888888888889,6,1.0,0.3181818181818182,0.9545454545454546,6,100,3,0.2651583725982932,0.94,0.9417373737373738,41.757387,41.896499999999996,4.225322,3.695650000000004,11.555718,11.461100000000002,0.06,0.04719899999999981,0.0,0.001216518009422509,0.0,0.97
G-526,22,20,2,37,19,0,0,0,19,9,4,6,0,0.7134502923976608,12.842105263157896,16,1.0,0.45454545454545453,2.4545454545454546,12,100,4,0.6887622612301975,0.79,0.7816123136123136,33.285155,33.46325,4.636601,4.247650000000004,8.862922,9.16575,0.88,7.686953,8.139249999999999,0.2175830608341449,0.23548795455160493,0.48542857142857143
G-527,22,20,2,13,3,0,0,0,3,2,1,0,0,0.6666666666666666,1.3333333333333333,2,1.0,0.18181818181818182,0.3181818181818182,2,100,2,0.5269079614313803,0.78,0.7688888888888888,16.694074,16.5866,3.267918,3.125800000000001,16.694074,16.5866,0.22,0.45266699999999993,0.0,0.028713073248744145,0.0,0.8533333333333333
